,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
2412,LOC121909098,1.037172193197,0.555147266248343,1.51919712014567,-0.0476675183259784,4.42954553312331,0.0001606926785175,0.0011176312982118,0.902123777476895,calcium-binding mitochondrial carrier protein SCaMC-1-like,2413,2.9517014447156784,True
2413,LOC121885642,-0.274928768791881,-0.392275978720046,-0.157581558863716,6.39709369953946,-4.82308840146344,5.76906653548576e-05,0.0004757702450501,0.901021931443644,LHFPL tetraspan subfamily member 2a protein,2414,3.3226027224808248,False
2414,LOC121884896,0.533979701969689,0.29516438780548,0.772795016133898,2.54672899809188,4.60299368411722,0.0001023215998056,0.0007708885466658,0.899379487045318,BUB3-interacting and GLEBS motif-containing protein ZNF207-like,2415,3.1130084067310193,False
2415,ercc3,0.379183057943596,0.215701456830281,0.542664659056911,4.90879406043418,4.77482924588845,6.54126050989041e-05,0.0005308081341438,0.897052951768087,excision repair cross-complementation group 3,2416,3.275062430595281,False
2416,mfsd13a,-0.368070178313614,-0.527107912607577,-0.209032444019651,4.79624330855798,-4.76440042464653,6.72128813723678e-05,0.0005430650100362,0.894831052915427,major facilitator superfamily domain containing 13A,2417,3.2651481781275185,False
2417,LOC121888930,-0.455445700699458,-0.652881207448153,-0.258010193950764,4.50756102749654,-4.74885764559807,6.99884427856412e-05,0.0005608954031114,0.892081674236767,arrestin red cell-like,2418,3.2511181192907754,False
2418,LOC121901900,-2.52681921503565,-3.70140845453299,-1.35222997553831,-2.38635028891395,-4.4285949040513,0.000161090429319,0.0011199819570135,0.892072010625222,progesterone receptor-like,2419,2.9507889737874904,True
2419,LOC121908525,-0.243539726417396,-0.348165004915422,-0.13891444791937,5.3991133192033,-4.79193578823531,6.25635603752685e-05,0.0005105633409196,0.885073559967215,vang-like protein 2,2420,3.2919503712941727,False
2420,LOC121889070,-0.717348026183886,-1.04154974024172,-0.393146312126056,2.15426604496086,-4.55504219251537,0.0001159263042501,0.0008599014896021,0.882260343809862,TSC22 domain family protein 4-like,2421,3.065551298724699,False
2421,LOC121886469,-1.3533640729747,-1.98406778025101,-0.722660365698386,-1.66973440348504,-4.41740341544899,0.0001658474082652,0.0011448847826099,0.876439057330762,corticotropin-releasing factor receptor 1-like,2422,2.9412382170747464,True
2422,pebp1,-0.492213253983782,-0.708056743987679,-0.276369763979884,3.53560945615643,-4.694530364526,8.06228218593183e-05,0.0006294290888241,0.875171955007785,phosphatidylethanolamine binding protein 1,2423,3.201053190205973,False
2423,eef2k,0.402220829140148,0.227453157240485,0.576988501039811,4.40905913834583,4.73784947812027,7.20233758835599e-05,0.000572065279326,0.875057601070177,eukaryotic elongation factor 2 kinase,2424,3.2425544103093467,False
2424,LOC121888149,0.266570276546684,0.152181337775469,0.380959215317899,5.7716230878854,4.79739518293069,6.16807412499256e-05,0.0005044574634656,0.872046317996469,copine-3-like,2425,3.297175448180287,False
2425,LOC121900138,-0.994924184327389,-1.42462147612899,-0.565226892525791,5.17835507340272,-4.76656120851635,6.68358451227843e-05,0.0005404847777581,0.871851752852922,adhesion G-protein coupled receptor D2,2426,3.2672165330312146,False
2426,abcd3a,0.319378363205059,0.182100983027334,0.456655743382784,5.49850648212489,4.78943530755201,6.29721197351409e-05,0.0005132268845051,0.869770040076092,"ATP-binding cassette, sub-family D (ALD), member 3a",2427,3.2896906019338976,False
2427,LOC121889062,-0.992934383427283,-1.4536164392921,-0.532252327562462,0.489998972925963,-4.43707793112063,0.0001575754505642,0.0010975803781493,0.868731597001652,sodium channel subunit beta-3-like,2428,2.9595636656111353,False
2428,LOC121908954,0.384899133031575,0.219019227470714,0.550779038592436,5.23149385923711,4.77673288845461,6.50892389274558e-05,0.0005286419895031,0.868445860527398,E3 ubiquitin-protein ligase MARCHF6-like,2429,3.276838344259078,False
2429,LOC121880518,0.646581324700506,0.35072507571899,0.942437573682023,0.995615332076665,4.49904371508403,0.0001341152451411,0.0009642814076016,0.866998501582599,uncharacterized LOC121880518,2430,3.015796206829641,False
2430,acap1,-0.740198330512248,-1.08276725820185,-0.397629402822646,0.383296358745236,-4.44813475979312,0.0001531084493845,0.0010732484160564,0.8640754138304,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",2431,2.969299743797485,False
2431,atp5fa1,0.239203443407735,0.137466402650025,0.340940484165445,9.47246399901267,4.84023144951806,5.51733166916595e-05,0.0004580338656852,0.860376563822021,ATP synthase F1 subunit alpha,2432,3.339102410344442,False
2432,krt18a.1,-1.05599739409748,-1.51309579648028,-0.598898991714676,5.08904168050414,-4.75588063732033,6.872037288727e-05,0.0005519132562317,0.856650024808212,"keratin 18a, tandem duplicate 1",2433,3.2581291746262773,True
2433,c4b,2.48774362760983,1.32858857529247,3.64689867992718,-2.63643357932376,4.41816461496104,0.0001655194702624,0.0011435613253348,0.853459244028548,complement 4B (Chido blood group),2434,2.9417405406852466,True
2434,LOC121884904,1.69418771312642,0.899011946640605,2.48936347961223,-0.994890887165435,4.38607642415809,0.0001799197603561,0.0012249842114073,0.847614791030067,interferon-induced very large GTPase 1-like,2435,2.9118695088038367,True
2435,LOC121903229,0.712013995116727,0.386349516675983,1.03767847355747,1.63058007580904,4.50086453873908,0.0001334812908668,0.0009611986729331,0.846298469745858,membrane-associated phosphatidylinositol transfer protein 2-like,2436,3.0171868374709567,False
2436,tmem62,-0.393197746515925,-0.562368374004192,-0.224027119027658,5.84009239265454,-4.78480081133675,6.37364413039035e-05,0.000519230304657,0.843893972898073,transmembrane protein 62,2437,3.2846399680543144,False
2437,zgc:194209,0.687618978836317,0.376269906602932,0.998968051069701,2.05230855751429,4.54650928354533,0.0001185299873738,0.0008754025910225,0.842289441104481,uncharacterized LOC121891022,2438,3.0577921722932624,False
2438,LOC121898638,-0.834775609600524,-1.22184485882186,-0.447706360379189,0.818638120117927,-4.43975376704862,0.0001564826363346,0.0010919981962766,0.838827454111272,uncharacterized LOC121898638,2439,2.961778078982716,False
2439,zbtb4,-0.292967003891653,-0.418164912483824,-0.167769095299483,8.01932686184127,-4.81725280870049,5.85735908034845e-05,0.0004817793550855,0.835015162745695,zinc finger and BTB domain containing 4,2440,3.3171518140606855,False
2440,ctps1b,0.403724793510115,0.228479195216991,0.57897039180324,4.7914021698494,4.74259572762078,7.11388359048937e-05,0.0005669623004466,0.83254921833354,CTP synthase 1b,2441,3.246445818095352,False
2441,ncapg2,0.617102597608728,0.344004405055178,0.890200790162277,3.4218013403625,4.65174984420414,9.01229075039922e-05,0.0006934837445183,0.829097711917491,"non-SMC condensin II complex, subunit G2",2442,3.1589637144735265,False
2442,LOC121910787,-1.0212311461239,-1.49907251424219,-0.54338977800562,-0.571930606430289,-4.39964980410069,0.0001736821766164,0.0011916085475143,0.826645406177911,histone H2A-like,2443,2.9238663902128006,True
2443,hspb6,0.465393028203844,0.264603655785679,0.66618240062201,5.55596802526105,4.77152225594322,6.59781836644267e-05,0.0005347029529932,0.826211867724857,"heat shock protein, alpha-crystallin-related, b6",2444,3.2718874174236716,False
2444,fjx1,0.626229760081244,0.354599295969141,0.897860224193347,5.00480272786937,4.74605787673175,7.05004755628113e-05,0.0005642748443487,0.825865625120026,four-jointed box kinase 1,2445,3.2485093103609435,False
2445,LOC121886920,0.667771966729884,0.364247911526581,0.971296021933188,1.97477268648095,4.52911001857755,0.000124021308396,0.0009049015792121,0.823417643139041,AT-rich interactive domain-containing protein 5B-like,2446,3.0433986538660562,False
2446,fbxo2,-0.333684088597655,-0.478884653990705,-0.188483523204606,4.64049149436019,-4.73091335174248,7.33358724664767e-05,0.0005806354999151,0.823240017214224,F-box protein 2,2447,3.2360964150322165,False
2447,LOC121891973,0.668715502091668,0.370163655300672,0.967267348882664,1.48195681766834,4.61104576001986,0.0001001988290295,0.0007567212654282,0.823212031801977,gamma-crystallin M2-like,2448,3.121064061290324,False
2448,LOC121904962,-2.22693435701434,-3.2449065559458,-1.20896215808288,-2.91010969737564,-4.50349102122425,0.0001325720918111,0.0009568579677444,0.819462493354366,rap guanine nucleotide exchange factor 5-like,2449,3.0191525224140507,True
2449,ddx6,-0.274114552237138,-0.392117612589317,-0.156111491884959,5.90495119627942,-4.78207765752918,6.41898710652148e-05,0.0005224698584487,0.818820993324576,DEAD (Asp-Glu-Ala-Asp) box helicase 6,2450,3.281938759163304,False
2450,tfam,0.388629686354639,0.22007221751257,0.557187155196707,4.96284346745979,4.74641572497037,7.04348224101383e-05,0.0005642314097899,0.816738249800954,"transcription factor A, mitochondrial",2451,3.2485427410825736,False
2451,LOC121906115,-0.274220198530939,-0.391016834643714,-0.157423562418164,10.835751111835,-4.83333513361999,5.61724831946443e-05,0.0004652978857727,0.81631250153481,polyadenylate-binding protein 1A,2452,3.332268920815832,False
2452,scrn2,0.488665214582136,0.267142050382387,0.710188378781884,2.30366729547282,4.54119427826968,0.0001201811915592,0.0008855033370998,0.814880504337044,secernin 2,2453,3.052809797792599,False
2453,si:ch211-122f10.4,0.334794294415463,0.189925845277333,0.479662743553593,5.27410805803392,4.75753552965085,6.84249302413379e-05,0.0005498458260402,0.809387323987506,cathepsin A-like,2454,3.259759067389944,False
2454,stxbp3,-0.235205886100714,-0.336521576015964,-0.133890196185464,5.95631514841754,-4.779134827277,6.46835121042156e-05,0.0005255745734157,0.807550141258235,syntaxin binding protein 3,2455,3.2793656535174622,False
2455,LOC121885462,-0.304680319154289,-0.435615236453183,-0.173745401855395,6.60853669878997,-4.79034427564075,6.28232930492902e-05,0.0005124597483084,0.806113523453906,molybdopterin synthase catalytic subunit-like,2456,3.2903402410508744,False
2456,dcaf6,0.30746059261664,0.173820797430001,0.441100387803279,4.94598809891815,4.73621557503881,7.23304204418847e-05,0.000574017402719,0.803599524174032,ddb1 and cul4 associated factor 6,2457,3.241074940720036,False
2457,wbp2,-0.875767964085653,-1.27767609755029,-0.473859830621019,1.40398562019388,-4.48580160960509,0.0001388169422458,0.0009908621130897,0.797293543135194,WW domain binding protein 2,2458,3.003986777089627,False
2458,smyd1a,0.919089268616656,0.518262441824835,1.31991609540848,3.97588173115805,4.72039908805289,7.53712365318334e-05,0.0005952090668052,0.795981600988204,SET and MYND domain containing 1a,2459,3.2253304618145373,False
2459,LOC121889789,-1.32270096184488,-1.94566794231277,-0.699733981376987,-1.46634365435904,-4.37093596837367,0.0001871408296822,0.0012660769985065,0.79545652791072,V-set domain-containing T-cell activation inhibitor 1-like,2460,2.8975398811989064,True
2460,chn2,-0.990254820318835,-1.453825153831,-0.52668448680667,0.380367458264303,-4.39753326139834,0.0001746404656492,0.001196088522113,0.795193255612094,chimerin 2,2461,2.922236677168236,False
2461,LOC121901047,-0.295128755234993,-0.426824757050874,-0.163432753419112,3.22243489553479,-4.61335355314345,9.95985769800405e-05,0.0007530986831618,0.793567913769956,E3 ubiquitin-protein ligase RNF126-like,2462,3.1231481117879327,False
2462,LOC121882491,0.921578930706475,0.521786567111229,1.32137129430172,5.00511215827258,4.74543299884223,7.06152666273442e-05,0.0005644702435138,0.78810957675717,sarcalumenin-like,2463,3.2483589473056678,False
2463,LOC121882417,-1.19808334657052,-1.76152952065205,-0.634637172488985,-0.17556306577219,-4.37736136322085,0.0001840417422773,0.0012503227429478,0.785690004538831,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like",2464,2.902977869080385,True
2464,ly75,-0.35146424635546,-0.502967306193128,-0.199961186517792,6.24968197990224,-4.77570564436381,6.52635344916302e-05,0.0005298279227771,0.78404171480391,lymphocyte antigen 75,2465,3.275865157423348,False
2465,engase,-0.454807472147929,-0.655650346109049,-0.253964598186809,3.87011071242081,-4.66174986606512,8.78065620018991e-05,0.0006787258878834,0.779136527538272,endo-beta-N-acetylglucosaminidase,2466,3.1683055856833056,False
2466,LOC121895077,0.345766979054961,0.192540757445822,0.498993200664099,3.5853063829984,4.64545466497607,9.16123150341366e-05,0.0007020613279323,0.774900390039963,protein NDRG3-like,2467,3.153624948811449,False
2467,ppp2r5eb,0.263730030995474,0.149292291476852,0.378167770514096,5.25801326548214,4.74425603022989,7.08319859860891e-05,0.0005652380414912,0.774887361245787,"protein phosphatase 2, regulatory subunit B', epsilon",2468,3.2477686170751667,False
2468,cadm3,2.21040856507994,1.16793462272789,3.25288250743198,-1.69325222874928,4.36500906214166,0.0001900454981478,0.0012818151543546,0.774736908492018,cell adhesion molecule 3,2469,2.892174598242922,True
2469,LOC121911448,-0.34642872925906,-0.501195373716336,-0.191662084801784,3.23736687958235,-4.60801980778169,0.0001009913520186,0.0007620922121522,0.77206477627143,cytochrome P450 3A30-like,2470,3.1179924764216382,False
2470,chrm5b,-1.57254912856837,-2.30998018653849,-0.83511807059825,-2.07235238505103,-4.38996038087,0.0001781124782628,0.0012144445069911,0.769853972739341,"cholinergic receptor, muscarinic 5b",2471,2.9156223251224676,True
2471,tmem179ba,1.30309421552385,0.691491690789977,1.91469674025772,0.157057135414589,4.38615879318459,0.0001798812436471,0.0012249842114073,0.764915546924578,transmembrane protein 179Ba,2472,2.9118695088038367,True
2472,LOC121892099,-0.27180262898399,-0.389318068909123,-0.154287189058856,5.91504059040162,-4.76142036856456,6.77363695622446e-05,0.0005458177258101,0.764732998212712,cytochrome P450 20A1,2473,3.2629523644218756,False
2473,LOC121881919,1.29057643071743,0.67982519239291,1.90132766904196,-1.84124314301494,4.35007932374655,0.00019756259368,0.0013244115627132,0.763296112346344,kelch repeat and BTB domain-containing protein 11-like,2474,2.8779770363157575,True
2474,LOC121908830,0.890694207620113,0.471422825455564,1.30996558978466,0.0229241619312055,4.37331954377234,0.0001859851749907,0.0012610659714009,0.758928770444402,verrucotoxin subunit beta-like,2475,2.899262193152583,False
2475,LOC121905815,-0.467143679936585,-0.679433498492094,-0.254853861381076,2.39662779017357,-4.53000952126936,0.0001237312961082,0.0009031372400393,0.752033518817819,uncharacterized LOC121905815,2476,3.044246249616779,False
2476,selenot2,-0.293708567595831,-0.422740686633325,-0.164676448558337,4.36697786046286,-4.6859385466981,8.24467987961726e-05,0.0006417971205001,0.747691452624363,"selenoprotein T, 2",2477,3.1926022357505217,False
2477,lpcat3,0.313787149728816,0.174896944007628,0.452677355450003,3.86149509494524,4.65094641842217,9.03116381976754e-05,0.0006941178201213,0.746315177247499,lysophosphatidylcholine acyltransferase 3,2478,3.158566805790693,False
2478,reep3b,-0.218800538064955,-0.313140835959975,-0.124460240169934,7.18024380233691,-4.77451151929951,6.54667328448509e-05,0.000531017391045,0.746097397850189,receptor accessory protein 3b,2479,3.274891255356954,False
2479,LOC121888564,0.487878215874112,0.266663925107145,0.70909250664108,2.50350843729481,4.54021114539895,0.0001204891260369,0.0008870745597465,0.74434772470237,leukocyte elastase inhibitor-like,2480,3.0520398756298164,False
2480,cbx3b,0.515700706999564,0.285825992693159,0.74557542130597,3.31703990441658,4.61832325222601,9.83181389069001e-05,0.0007455228525692,0.740515840153784,chromobox homolog 3b,2481,3.1275390395448737,False
2481,ppiaa,-0.231560796355773,-0.330948020905073,-0.132173571806472,9.92892123129875,-4.79636554722189,6.18462796940851e-05,0.0005055906381448,0.737281056771708,peptidylprolyl isomerase Aa (cyclophilin A),2482,3.2962009763389943,False
2482,dtl,0.789992478254345,0.42572526100979,1.1542596954989,1.25011890261841,4.46458063638908,0.0001466965994024,0.0010341061636581,0.735284311401281,denticleless E3 ubiquitin protein ligase homolog (Drosophila),2483,2.9854348733077214,False
2483,ywhag1,-0.293640445024838,-0.42060078363262,-0.166680106417056,6.79483556439067,-4.76130063908135,6.77574868033549e-05,0.0005458177258101,0.731636893729015,"3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 1",2484,3.2629523644218756,False
2484,rnf144aa,0.565237714051224,0.308525173089871,0.821950255012576,2.50204234332836,4.53275086049802,0.0001228516164875,0.0008984663302601,0.731294709292431,ring finger protein 144aa,2485,3.0464981932976123,False
2485,arfgap3,-0.302273760792167,-0.435237762074959,-0.169309759509375,4.37832190327962,-4.67998193464609,8.37355122351564e-05,0.0006507475291373,0.730525392804954,ADP-ribosylation factor GTPase activating protein 3,2486,3.1865874722146135,False
2486,LOC121894610,0.78868335794145,0.416087315900152,1.16127939998275,0.051786540234892,4.35754863203541,0.0001937655557505,0.001303153344615,0.728649971302985,neuronal acetylcholine receptor subunit alpha-7-like,2487,2.8850044769952534,False
2487,edem3,-0.276842392990676,-0.396805743443602,-0.156879042537749,6.29571810087233,-4.75074599615378,6.96451977436641e-05,0.0005583834275237,0.719545436840111,"ER degradation enhancer, mannosidase alpha-like 3",2488,3.253067479786424,False
2488,myo1b,-0.519865689219715,-0.744568405629489,-0.295162972809942,7.09725247448641,-4.76278125546942,6.74968063116068e-05,0.0005446544616109,0.718797351383808,myosin IB,2489,3.263878934434698,False
2489,si:ch73-40i7.5,-0.322011833411582,-0.463949496459733,-0.180074170363432,4.30693556165035,-4.67037748766987,8.58559983951939e-05,0.000665845961064,0.718085539275251,amyloid-beta A4 precursor protein-binding family A member 3,2490,3.1766262302854575,False
2490,LOC121884254,1.08952308056219,0.579386927410065,1.59965923371431,0.607033416614272,4.39671317698358,0.000175013181383,0.001197670554994,0.713606924391895,uncharacterized LOC121884254,2491,2.921662627543098,True
2491,suclg1,0.362258020954531,0.205597943179195,0.518918098729867,7.09243517615328,4.76033455050385,6.79281216693259e-05,0.0005469571189162,0.712914034281491,succinate-CoA ligase GDP/ADP-forming subunit alph,2492,3.2620467207379944,False
2492,LOC121912584,2.50027351091527,1.3328522408533,3.66769478097724,-4.46149918824775,4.40897586133633,0.0001695216628651,0.0011669094037856,0.710572778506445,toll-like receptor 13,2493,2.932962860289935,True
2493,LOC121912544,-1.00215590032222,-1.46012451162378,-0.544187289020648,2.42319743597915,-4.50481933073415,0.0001321146303321,0.0009539236333461,0.707349170889089,teashirt homolog 1-like,2494,3.020486391484476,True
2494,dync2i1,-0.39410221476962,-0.57083824788725,-0.21736618165199,3.31380309593143,-4.59051674245845,0.0001056999718697,0.0007934697006908,0.705823914393092,dynein 2 intermediate chain 1,2495,3.1004696524932895,False
2495,lrrc17,-0.273680083910957,-0.391859379294407,-0.155500788527506,8.03595779042635,-4.76737814428313,6.66938499714378e-05,0.0005398024479113,0.704869058662775,leucine rich repeat containing 17,2496,3.267765150324224,False
2496,colq,0.690638288107,0.377703049423502,1.0035735267905,1.52481258541772,4.54332687773793,0.0001195159206963,0.0008816416559398,0.703226314451335,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase,2497,3.054707898395415,False
2497,klhl5,-2.94594838362755,-4.32057939501545,-1.57131737223965,-3.15368773527359,-4.41180998281148,0.0001682770824985,0.0011587679877894,0.701982168599343,kelch-like family member 5,2498,2.9360035111542047,True
2498,irx1a,-2.50694046361709,-3.68809688533547,-1.32578404189871,-2.2508350059856,-4.36932558468906,0.0001879256506799,0.0012707192049043,0.700627465928173,iroquois homeobox 1a,2499,2.895950406356471,True
2499,mmp11a,-1.73781056347182,-2.5641223099433,-0.911498817000336,-2.60947364240691,-4.32948569825071,0.0002084189714614,0.0013862784054926,0.700194196810731,matrix metallopeptidase 11a,2500,2.8581495418546483,True
2500,LOC121889128,-0.583530311048037,-0.851800129751606,-0.315260492344468,2.02035751905518,-4.47784861839843,0.0001417193184482,0.0010062125311729,0.696975764077532,phosphofurin acidic cluster sorting protein 1,2501,2.9973102783585572,False
2501,LOC121884057,0.359117733985623,0.203775064192074,0.514460403779172,7.57686348048601,4.75908969696387,6.81486278114938e-05,0.0005482614166182,0.695270222294255,"aconitate hydratase, mitochondrial-like",2502,3.2610123161070503,False
2502,LOC121911492,-0.665599612718484,-0.973980562202123,-0.357218663234845,1.66882949391441,-4.44327632282788,0.0001550555239916,0.0010852728251889,0.688005197071425,multiple inositol polyphosphate phosphatase 1-like,2503,2.9644610714193758,False
2503,tead1a,0.364639818806022,0.2028120768635,0.526467560748543,4.03476060600032,4.63862133178444,9.32569083832805e-05,0.0007132059968887,0.685606307833027,TEA domain family member 1a,2504,3.146785013779463,False
2504,eno1b,-0.679250126436805,-0.976244535306645,-0.382255717566965,5.76292228484268,-4.7082472079058,7.77941359107317e-05,0.0006119348129972,0.683479200751211,"enolase 1b, (alpha)",2505,3.2132948390692255,False
2505,tmem243b,-0.514157119495023,-0.747591746674721,-0.280722492315325,2.81482018189574,-4.5342804494784,0.0001223634955043,0.0008976996144344,0.680413974889823,"transmembrane protein 243, mitochondrial b",2506,3.046868961347744,False
2506,nrd1b,-0.325370742353378,-0.46790296634194,-0.182838518364817,5.07370659100754,-4.69940894945511,7.96051600472279e-05,0.0006230417225584,0.680007296794321,nardilysin b (N-arginine dibasic convertase),2507,3.2054828694400865,False
2507,abcc8,0.925296634159357,0.487584376088142,1.36300889223057,-0.829643300688351,4.35181150839244,0.0001966754956074,0.0013208275129739,0.678307329737692,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",2508,2.8791538932520027,False
2508,flii,-0.207341974936979,-0.297132721636752,-0.117551228237206,7.73562387508605,-4.75371839256472,6.910831698901e-05,0.0005547911462823,0.677029098219815,FLII actin remodeling protein,2509,3.2558704782970636,False
2509,nme7,-0.438312948201918,-0.635753302501348,-0.240872593902488,3.23162705624721,-4.57010503655766,0.0001114686756588,0.0008304527140433,0.673937419088948,NME/NM23 family member 7,2510,3.0806850912254893,False
2510,dnajc1,-0.251150345808753,-0.360452812700146,-0.141847878917359,6.15440872971184,-4.7302230467378,7.34677989487554e-05,0.0005813201642326,0.672440708390611,"DnaJ (Hsp40) homolog, subfamily C, member 1",2511,3.235584612424538,False
2511,suclg2,0.355219314923,0.199575992056987,0.510862637789013,5.16069702690258,4.6983339377934,7.98282955452453e-05,0.000624266600013,0.672424281866033,succinate-CoA ligase GDP-forming subunit beta,2512,3.204629900401216,False
2512,zbtb45,0.565624982547708,0.30539110025772,0.825858864837695,2.17797219798915,4.4744797346689,0.0001429669295659,0.0010123852453805,0.671423532974139,zinc finger and BTB domain containing 45,2513,2.9946541929256023,False
2513,LOC121900205,-0.603716487383481,-0.8705457372116,-0.336887237555361,4.48066011331709,-4.65776319025825,8.87227906643426e-05,0.0006849604156068,0.666199295430097,growth arrest and DNA damage-inducible protein GADD45 beta-like,2514,3.1643345259970275,False
2514,LOC121906116,0.550976834665445,0.307872302158547,0.794081367172344,4.57188802931608,4.66571370977569,8.69049597626989e-05,0.0006725891082501,0.665444465947612,raftlin-like,2515,3.172250169827181,False
2515,spg21,0.318244219936889,0.178913200878769,0.457575238995008,5.34183307040214,4.70208541702592,7.90523241099791e-05,0.0006194911739224,0.663398429720711,"SPG21 abhydrolase domain containing, maspardin",2516,3.2079648767683118,False
2516,ivd,0.299164519570272,0.168235145982208,0.430093893158336,5.43958621221291,4.70382112976133,7.86958599281349e-05,0.0006174724989419,0.659629048177635,isovaleryl-CoA dehydrogenase,2517,3.2093823802929884,False
2517,igfbp6b,-2.05540796580047,-3.03819702597913,-1.07261890562181,-2.46069137214674,-4.30542000957035,0.0002218592414085,0.0014585882829024,0.657937186996709,insulin-like growth factor binding protein 6b,2518,2.8360672795233777,True
2518,LOC121892011,-0.341388944897612,-0.491056061479294,-0.191721828315929,5.28208169295342,-4.69570564211092,8.03764779050473e-05,0.0006280292187268,0.650102817087885,"FERM, ARHGEF and pleckstrin domain-containing protein 1-like",2519,3.202020150471998,False
2519,LOC121884663,1.07625054826575,0.597154609975124,1.55534648655637,2.52780707437132,4.62454169922716,9.6739102879956e-05,0.0007353349171041,0.647301945493577,titin-cap (telethonin),2520,3.133514811227235,True
2520,btf3l4,-0.465707770548074,-0.671381016624215,-0.260034524471932,4.6545483823612,-4.66136901534531,8.78936799137366e-05,0.0006791191259973,0.64552622952969,basic transcription factor 3-like 4,2521,3.1680540383476825,False
2521,jade2,0.6612173082946,0.349839261878261,0.97259535471094,0.871869980316696,4.37153567449406,0.0001868493967556,0.0012652682135925,0.642142993935805,jade family PHD finger 2,2522,2.897817402285695,False
2522,LOC121884543,0.688331536633216,0.386133947496557,0.990529125769876,4.86228392745606,4.68904580797115,8.17824350013309e-05,0.0006379506597085,0.64079985689643,nucleoside diphosphate kinase A 2-like,2523,3.195212909123605,False
2523,atp1b4,2.08290797487941,1.13361562674456,3.03220032301426,-4.02525675035208,4.5169772752971,0.000127999984139,0.0009303086512074,0.639907855382197,ATPase Na+/K+ transporting subunit beta 4,2524,3.0313729403950846,True
2524,ezrb,-0.234792961306079,-0.336728706224704,-0.132857216387453,8.0419485514796,-4.74172513485736,7.13002665272935e-05,0.0005678367984471,0.63783306705756,ezrin b,2525,3.245776466609961,False
2525,gins2,0.573222693879131,0.309768133726028,0.836677254032233,1.75556203618357,4.47914847468194,0.0001412408446595,0.0010033251448288,0.635236126963427,GINS complex subunit 2,2526,2.998558303547924,False
2526,LOC121885837,0.490575969714848,0.2681921534082,0.712959786021495,1.08041133110122,4.54130734827183,0.0001201458264409,0.0008855033370998,0.634645661918426,uncharacterized LOC121885837,2527,3.052809797792599,False
2527,elp5,-0.325155331490694,-0.468811049990134,-0.181499612991255,4.71088444805085,-4.65956917851935,8.8306555237567e-05,0.0006820279989638,0.624931486657481,elongator acetyltransferase complex subunit 5,2528,3.1661977960973644,False
2528,LOC121891026,-1.62000756007002,-2.39599227867592,-0.844022841464129,-1.10670729647085,-4.2977552106336,0.0002263181359977,0.0014816641908419,0.624260999450825,uncharacterized LOC121891026,2529,2.8292502151083228,True
2529,LOC121910816,-0.278661474518072,-0.400878947036468,-0.156444001999676,5.48239720251689,-4.69376601046778,8.07834393970127e-05,0.0006304203681723,0.623153814384653,vascular endothelial zinc finger 1-like,2530,3.2003697637260897,False
2530,arhgap4b,0.614313859502886,0.33213609419401,0.896491624811761,2.25109940200277,4.48172626176342,0.0001402967259345,0.0009987613046491,0.622988684912392,Rho GTPase activating protein 4b,2531,3.0005382920144337,False
2531,dnaaf9,-0.375704117035674,-0.539807945437427,-0.21160028863392,6.32352415474694,-4.71308252661114,7.68208487440535e-05,0.0006055499549504,0.619744282528897,dynein axonemal assembly factor 9,2532,3.217850023843134,False
2532,LOC121910251,-0.883231859541013,-1.27429893198965,-0.492164787092371,4.84264163065453,-4.64944676174806,9.06649763434475e-05,0.0006958026257526,0.617027883832364,four and a half LIM domains protein 1-like,2533,3.1575139366868585,False
2533,ppp1r2,-0.212366681041483,-0.305253993993231,-0.119479368089736,6.00722380990802,-4.70660533856893,7.81274211722558e-05,0.000613526190488,0.61650749412024,"protein phosphatase 1, regulatory (inhibitor) subunit 2",2534,3.2121668931788094,False
2534,pmp22b,0.647212866593915,0.363455010919047,0.930970722268783,6.0063298312328,4.69544818059104,8.04303786184285e-05,0.0006281884135779,0.616386921337383,peripheral myelin protein 22b,2535,3.201910078070573,False
2535,LOC121907235,-0.465060433858318,-0.672639890582151,-0.257480977134485,4.11981370493025,-4.61214364100392,9.99128231750015e-05,0.000755170055599,0.616266448749697,dynein light chain Tctex-type 3-like,2536,3.1219552392422294,False
2536,blzf1,-0.268090519101848,-0.387256960754218,-0.148924077449479,4.32219373985454,-4.63132530902475,9.50454425602812e-05,0.0007251084923664,0.613451718742079,basic leucine zipper nuclear factor 1,2537,3.139597008448376,False
2537,il4i1,-1.88069950006456,-2.78436736571306,-0.977031634416067,-2.23829992577175,-4.28438384562908,0.0002343109089018,0.0015259935697235,0.605708705143861,interleukin 4 induced 1,2538,2.8164472964201193,True
2538,ift46,-0.406279570639061,-0.590664500952627,-0.221894640325496,3.18590899485892,-4.53604510510795,0.0001218027638487,0.0008942862015024,0.602560674384018,intraflagellar transport 46 homolog (Chlamydomonas),2539,3.0485234701954846,False
