,gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,description,hit_num,neg_log_p_adj,sig
1204,xdh,-0.741356744405896,-1.01917481213828,-0.463538676673511,2.56869356439254,-5.46501037664527,7.67585011434937e-06,0.0001237801438717,3.17345251058102,xanthine dehydrogenase,1205,3.907349016855282,False
1205,LOC121902594,0.577173841637362,0.36260657793005,0.791741105344674,3.65105539145683,5.5089319993555,6.80893904667527e-06,0.000112561522111,3.14467954517173,,1206,3.9486100427948934,False
1206,aplp1,0.430347193530656,0.273844461750389,0.586849925310924,7.09767655181031,5.63146367262981,4.87629215953264e-06,8.46568961006187e-05,3.14158692241468,amyloid beta (A4) precursor-like protein 1,1207,4.072337658742771,False
1207,LOC121897751,-1.8217000784546,-2.53490994708861,-1.1084902098206,-0.217906163581681,-5.23098852856034,1.4553644095788e-05,0.00021292801844,3.13746429102924,cingulin-like protein 1,1208,3.6717671875365023,True
1208,tmsb2,3.84162328474473,2.4037879619422,5.27945860754726,-0.278021116877092,5.4717955379241,7.53500762026339e-06,0.0001223089878903,3.13455543798077,thymosin beta 2,1209,3.9125416276101808,True
1209,LOC121909478,-0.467469932633709,-0.637263810330002,-0.297676054937417,7.41808175884979,-5.63840010253326,4.78511071700332e-06,8.32399844197932e-05,3.13382872050026,transferrin receptor protein 1-like,1210,4.079668009748235,False
1210,rbms2b,0.497202371768032,0.314344059420368,0.680060684115696,4.86389245133839,5.56855763348092,5.78741719247072e-06,9.78897443138143e-05,3.13101275730669,"RNA binding motif, single stranded interacting protein 2b",1211,4.009262805860065,False
1211,srsf5b,0.637898690560199,0.400908363492838,0.87488901762756,5.40041439010328,5.51245839632967,6.74376291029309e-06,0.0001117651194258,3.1286203423311,serine and arginine rich splicing factor 5b,1212,3.9516937134842967,False
1212,LOC121912092,0.573187129514419,0.358982629109406,0.787391629919431,4.90370746158377,5.48014529993406,7.36524985888556e-06,0.0001199483548447,3.11300079561454,AT-rich interactive domain-containing protein 5B-like,1213,3.9210057042344446,False
1213,pth1r,1.99357465954923,1.21571811722316,2.77143120187531,-1.18492107861526,5.24876622727177,1.3862429230533e-05,0.0002035702377398,3.11146785060518,parathyroid hormone 1 receptor,1214,3.691285716169254,True
1214,plekhh1,0.385325256842433,0.244513945388654,0.526136568296213,5.75450195609154,5.60420699268935,5.25186456680594e-06,9.01455813634001e-05,3.11000344745465,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",1215,4.045055556091034,False
1215,bcar3,3.86088297322817,2.40520003941729,5.31656590703905,0.135117443264512,5.43180389261433,8.40426653553171e-06,0.0001339926795584,3.10915845871752,"BCAR3 adaptor protein, NSP family member",1216,3.8729189278608342,True
1216,LOC121914036,-0.321008808288412,-0.436237991728603,-0.205779624848221,9.71458399084192,-5.70530280810009,3.98918206394478e-06,7.11344020480279e-05,3.10497794543584,14-3-3 protein beta/alpha-1-like,1217,4.147920314794173,False
1217,aldh1a2,-0.636861169885856,-0.875266070661419,-0.398456269110293,3.58851178322854,-5.47083763665315,7.55473251579393e-06,0.0001224276373676,3.10487485132975,"aldehyde dehydrogenase 1 family, member A2",1218,3.912120531525728,False
1218,usp16,-0.534928639723773,-0.733820854586132,-0.336036424861414,5.26092193992828,-5.50810614366486,6.82429417802751e-06,0.0001127208792119,3.10260677360632,ubiquitin specific peptidase 16,1219,3.947995632430749,False
1219,wnt4,4.11148507370816,2.54856983346882,5.67440031394751,-0.352980736224735,5.38750301626857,9.48543903398838e-06,0.0001487057461274,3.09081021025721,"wingless-type MMTV integration site family, member 4",1220,3.8276722496138422,True
1220,LOC121892381,-2.81727489244901,-3.92169905674767,-1.71285072815034,7.20295884117959,-5.22417310547702,1.48277120425528e-05,0.000216616397706,3.08612608844976,kelch-like protein 41b,1221,3.664308670685393,True
1221,prkcaa,1.31423490104241,0.801668508916158,1.82680129316866,2.82493104007358,5.25106148650957,1.37756217274506e-05,0.0002028997846966,3.08029114591433,"protein kinase C, alpha, a",1222,3.6927184138100655,True
1222,LOC121885279,0.571374149954733,0.359298629035179,0.783449670874287,4.91742969706984,5.51765167328834,6.64892000860253e-06,0.0001103787882236,3.06869079495761,sorting nexin-18-like,1223,3.9571143780791678,False
1223,LOC121911885,1.13912989198218,0.696189800046738,1.58206998391763,3.43516552644807,5.26686869474074,1.31924194223243e-05,0.0001957719306599,3.06685665298922,inositol polyphosphate-5-phosphatase A,1224,3.708249576237618,True
1224,loxl2a,-0.357966072235514,-0.486404342556473,-0.229527801914556,10.2100397615763,-5.70783818632265,3.96179432685368e-06,7.07099617323151e-05,3.06541596880256,lysyl oxidase-like 2a,1225,4.150519397792768,False
1225,nmd3,-0.459969841219892,-0.630507856698862,-0.289431825740921,6.5251691629841,-5.52372929742229,6.53962949631758e-06,0.0001088393020475,3.05849985315889,NMD3 ribosome export adaptor,1226,3.963214251878418,False
1226,LOC121888191,0.935873292242481,0.576588126717247,1.29515845776771,2.48649541383652,5.33460173703291,1.09612200085424e-05,0.0001678394262488,3.0547395236523,cytochrome b5,1227,3.77510601376328,False
1227,lbx2,1.0377976505549,0.638888779233875,1.43670652187592,3.57566008600695,5.32798781498625,1.11612656325261e-05,0.0001701160300589,3.04782092892469,ladybird homeobox 2,1228,3.7692547608253473,True
1228,LOC121893952,0.74258593205791,0.464192499973802,1.02097936414202,2.87601152314328,5.46275806422649,7.72318524364958e-06,0.0001244417151758,3.04420874438352,rac GTPase-activating protein 1-like,1229,3.9050340116564555,False
1229,rbbp4,0.45117472845928,0.284945670487336,0.617403786431224,6.01814944800072,5.55855690883248,5.94730354195699e-06,0.0001003543641459,3.03562814991247,retinoblastoma binding protein 4,1230,3.998463736447341,False
1230,lama2,-2.75636017323612,-3.83499980981495,-1.6777205366573,4.32989056697071,-5.23339873880207,1.44579437061194e-05,0.0002118421736791,3.03328002021143,"laminin, alpha 2",1231,3.673987575990416,True
1231,LOC121909074,-0.930104837552584,-1.28879908878498,-0.571410586320189,3.2050850786892,-5.31045485643904,1.17094932496702e-05,0.0001770971057285,3.02649659969001,SPRY domain-containing SOCS box protein 4-like,1232,3.751788536361663,False
1232,asf1bb,0.527986004366361,0.330240204841017,0.725731803891706,4.39591956053968,5.46813688680955,7.61062584356342e-06,0.0001229293717336,3.02392509394563,anti-silencing function 1Bb histone chaperone,1233,3.910344337961387,False
1233,washc2c,0.519572419079137,0.326126310137245,0.713018528021028,5.90754006721893,5.50060329777536,6.96540043878135e-06,0.0001145718327386,3.0201834524785,WASH complex subunit 2C,1234,3.940922139696628,False
1234,capn10,-0.451910145392225,-0.621393826593713,-0.282426464190737,5.60310434742846,-5.46070150310023,7.76666277699407e-06,0.0001248362862981,3.01188976208948,calpain 10,1235,3.9036591594574594,False
1235,tmem161a,-0.668590328878865,-0.920387850925078,-0.416792806832653,5.78615404898298,-5.43792073443434,8.26505090474949e-06,0.0001318797200189,3.00953400012016,transmembrane protein 161A,1236,3.8798219835365875,False
1236,sytl2a,-1.65488263319847,-2.30756485115702,-1.00220041523991,1.71400556699574,-5.19265718924782,1.61639381780893e-05,0.0002327209629181,3.00539822430634,synaptotagmin-like 2a,1237,3.633164494798329,True
1237,LOC121909928,-0.957958316372769,-1.32137507993653,-0.594541552809005,7.34206576624449,-5.39841030664596,9.20691767533755e-06,0.0001453793678086,2.9970437433774,A disintegrin and metalloproteinase with thrombospondin motifs 15-like,1238,3.837497224031839,False
1238,si:dkey-30c15.10,0.577067254501755,0.363077846744618,0.791056662258892,4.41930297130173,5.5227882064746,6.5564335722715e-06,0.0001090269670424,2.99663792265337,uncharacterized LOC121897303,1239,3.962466069130999,False
1239,emp1,0.61142225373115,0.38288370076749,0.839960806694811,3.51088643666017,5.47905932423481,7.38710918753963e-06,0.0001201059912585,2.99531337661779,epithelial membrane protein 1,1240,3.920435328104105,False
1240,slc52a3,1.37594068689294,0.834509798936137,1.91737157484974,1.55803059862548,5.20452284727536,1.56472341200272e-05,0.0002265747072798,2.98363940917236,solute carrier family 52 member 3,1241,3.644788572415676,True
1241,LOC121908899,0.920011609480912,0.567210593754457,1.27281262520737,3.58142090009966,5.34057127248355,1.07837579702026e-05,0.0001658949100533,2.97858078517963,WD repeat-containing protein 37,1242,3.7801669386873704,False
1242,dhcr24,1.07896061787726,0.661343944113681,1.49657729164084,3.88743355706634,5.29117344131272,1.23436657296332e-05,0.0001849861516108,2.97244711921033,24-dehydrocholesterol reductase,1243,3.7328607824301048,True
1243,rhbdf1b,-1.33989611550744,-1.86530404972496,-0.814488181289926,2.26321877778785,-5.22274396249549,1.48858354551289e-05,0.000217304549849,2.9704824911335,rhomboid 5 homolog 1b (Drosophila),1244,3.662931180473641,True
1244,LOC121906420,0.875952951702556,0.539253174160273,1.21265272924484,4.73728854847366,5.3279750863857,1.11616541373246e-05,0.0001701160300589,2.96861472276834,"aldehyde dehydrogenase, mitochondrial-like",1245,3.7692547608253473,False
1245,gfod1,-0.873859097514183,-1.2080826035957,-0.539635591432671,2.66043404525581,-5.35461999785335,1.03774208668838e-05,0.0001608989735351,2.96440499398467,glucose-fructose oxidoreductase domain containing 1,1246,3.7934467265004974,False
1246,tec,-4.36243013495552,-6.00409121366355,-2.72076905624749,-0.95866981491984,-5.44213382769132,8.17051411703303e-06,0.0001305825603048,2.96415093434331,tec protein tyrosine kinase,1247,3.8841148205274973,True
1247,rsu1,-0.339392924035814,-0.464752661273652,-0.214033186797977,6.82174044942128,-5.54458371182151,6.17817478306197e-06,0.0001035224834932,2.95958612169284,Ras suppressor protein 1,1248,3.9849653178726783,False
1248,tspan4a,0.519963058155376,0.326524161277407,0.713401955033345,3.83105742038962,5.50494414654619,6.88340793480256e-06,0.0001134123402591,2.94348739296485,tetraspanin 4a,1249,3.9453396878165514,False
1249,ackr3a,0.562432732581932,0.353384142628112,0.771481322535753,5.28014921033383,5.50994900961569,6.79007753224995e-06,0.0001124382108237,2.93505623783351,atypical chemokine receptor 3a,1250,3.9490860737331888,False
1250,LOC121904367,-1.94837145625152,-2.72292884235423,-1.17381407014882,2.77996424650761,-5.15160306918419,1.80873281461923e-05,0.0002558954703724,2.93407285597534,myoblast determination protein 1 homolog 1-like,1251,3.5919374015285332,True
1251,LOC121906858,-0.408346454796149,-0.559291981579865,-0.257400928012433,6.13920767660622,-5.54029355354557,6.25085287832306e-06,0.000104651375608,2.92870304904162,actin-related protein 3-like,1252,3.980255058629287,False
1252,si:dkey-157l19.2,0.67422126302194,0.420915405350018,0.927527120693862,4.14036475740527,5.45106607482419,7.97366545680923e-06,0.0001278509188123,2.92796386588962,uncharacterized protein KIAA1522 homolog,1253,3.8932961465294884,False
1253,LOC121881574,2.59877777382007,1.56583504226447,3.63172050537568,-1.91063713595617,5.15248972287741,1.80434568871683e-05,0.0002554580450313,2.92329630636014,dehydrogenase/reductase SDR family member 13-like,1254,3.5926804157153893,True
1254,h6pd,0.9660663217248,0.59032721494315,1.34180542850645,2.39105989531152,5.26556257430265,1.32396546557467e-05,0.0001963251647523,2.91911891839817,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase),1255,3.7070240294239154,False
1255,col6a2,0.51951128982294,0.328209009367213,0.710813570278668,8.97719180858742,5.56159137875711,5.89832566445345e-06,9.96801874501722e-05,2.91663326076979,"collagen, type VI, alpha 2",1256,4.001391153986482,False
1256,ttc17,0.55341380575789,0.344495299582696,0.762332311933084,5.24581356185736,5.4249696351615,8.56260064437792e-06,0.0001362966988768,2.91275363129198,tetratricopeptide repeat domain 17,1257,3.8655146627049555,False
1257,b3glcta,0.644646873612728,0.398297629005499,0.890996118219958,3.51882443998843,5.35913725789295,1.02500619882553e-05,0.0001594256486848,2.90232188004201,beta 3-glucosyltransferase a,1258,3.7974418072423477,False
1258,hoxc8a,0.61065457179967,0.379884408401431,0.841424735197909,5.27224714904291,5.4192625218548,8.69711690076566e-06,0.0001381034939749,2.8936783426549,homeobox C8a,1259,3.859795333768771,False
1259,med13a,0.528781392207624,0.33138419631518,0.726178588100068,6.0648826152603,5.48604567837283,7.24761469633215e-06,0.0001181749222048,2.89183965720856,mediator complex subunit 13a,1260,3.927474674923396,False
1260,LOC121894026,-0.412906578040137,-0.567742015097928,-0.258071140982347,5.99595871188357,-5.46142119977088,7.75141982255861e-06,0.0001246929051716,2.88747733115536,retinoblastoma-like protein 2,1261,3.904158256485222,False
1261,grk4,0.757815062102934,0.469098536491671,1.0465315877142,3.69340689643291,5.37546235208055,9.80274544072755e-06,0.0001531931422995,2.88449696091674,G protein-coupled receptor kinase 4,1262,3.8147606754876557,False
1262,tmem151bb,-6.27119286285267,-8.32712662322312,-4.21525910248222,-2.79563581939342,-6.24691035160239,9.25032996612897e-07,2.06608162618341e-05,2.8835157622713,transmembrane protein 151Bb,1263,4.684852524490767,True
1263,plekhh2,-0.509852829207793,-0.700829931756491,-0.318875726659094,5.30191438103131,-5.46748711164936,7.62413520764665e-06,0.0001230468040631,2.88116138179138,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2",1264,3.9099296618944193,False
1264,fam167ab,-5.79092648155292,-7.89052019656611,-3.69133276653974,-3.22281203424198,-5.64855057710493,4.6547659109018e-06,8.11682522500489e-05,2.87989037868532,family with sequence similarity 167 member Ab,1265,4.090613805349038,True
1265,LOC121887357,6.16704773421861,4.06978108147763,8.2643143869596,-3.94618334658606,6.02209902972245,1.69221169752436e-06,3.47727501732059e-05,2.8722803687013,"myosin light chain kinase, smooth muscle-like",1266,4.458760959652823,True
1266,LOC121895789,-0.611588054715104,-0.840912897180442,-0.382263212249767,5.42391107065594,-5.46175386862657,7.74438416906069e-06,0.0001246814241487,2.8720648961154,large neutral amino acids transporter small subunit 1-like,1267,3.904198245724766,False
1267,LOC121887527,-0.459424256109395,-0.629929209223001,-0.288919302995789,5.95192599611769,-5.51824725117004,6.63812932929892e-06,0.0001102924908445,2.86840451962979,uncharacterized LOC121887527,1268,3.957454055064906,False
1268,tcn2,0.631474943735065,0.391675634729879,0.871274252740251,5.5430662828626,5.39302495643216,9.3433919471099e-06,0.00014694607335,2.86823440001665,transcobalamin II,1269,3.8328420145264603,False
1269,efna1a,0.667643372313587,0.41011392356268,0.925172821064493,4.00847483690508,5.30935639063313,1.17447271860803e-05,0.0001774938770604,2.86444641063369,ephrin-A1a,1270,3.7508166240440803,False
1270,trmt44,-0.680455365965016,-0.942383217200786,-0.418527514729247,3.92874345419267,-5.32037442932907,1.1396085067922e-05,0.0001728873766996,2.86321871209831,tRNA methyltransferase 44 homolog,1271,3.762236715400708,False
1271,LOC121903470,-0.374893951013826,-0.515187723932303,-0.234600178095349,6.4446999844242,-5.47260713896836,7.51833584669447e-06,0.0001221388958554,2.85931632243739,transforming acidic coiled-coil-containing protein 1-like,1272,3.9131460103764595,False
1272,LOC121881170,-0.428876113869162,-0.582582247239898,-0.275169980498426,12.5282420600929,-5.71432445762005,3.89258766877092e-06,6.97271698487739e-05,2.85762893362427,thrombospondin-1-like,1273,4.156597961985738,False
1273,cln5,0.632651615993711,0.392415929048836,0.872887302938587,4.74689536476195,5.39325970897892,9.33740074069584e-06,0.00014694607335,2.8554460696478,CLN5 intracellular trafficking protein,1274,3.8328420145264603,False
1274,tmem119b,1.85376286926914,1.11223997342022,2.59528576511807,-0.132576186539328,5.1198100471295,1.97331181803342e-05,0.0002766002535554,2.85162755962874,transmembrane protein 119b,1275,3.558147426115137,True
1275,sgcg,-0.530974917555088,-0.729773984474623,-0.332175850635553,7.15749026572468,-5.46995683161481,7.57291569039103e-06,0.0001226215461788,2.85036654020949,"sarcoglycan, gamma",1276,3.911433212000276,False
1276,gde1,0.751372399818934,0.461186121587694,1.04155867805017,3.20124548788828,5.30276767249371,1.19583096136399e-05,0.0001800318948093,2.84844447695484,glycerophosphodiester phosphodiesterase 1,1277,3.744650547604433,False
1277,LOC121885605,-0.39561111457993,-0.543134111676788,-0.248088117483072,6.76373177228692,-5.49203115139286,7.1302136726754e-06,0.0001168498432079,2.84649669201058,"stomatin-like protein 2, mitochondrial",1278,3.932371866018776,False
1278,arpc5b,-0.396175520320178,-0.543496145749397,-0.248854894890959,6.30914778337184,-5.50742152347353,6.83704972733593e-06,0.0001128370667134,2.83843592866793,"actin related protein 2/3 complex, subunit 5B",1279,3.947548212190034,False
1279,mpp7a,-0.736448818907896,-1.01831010903079,-0.454587528785001,3.45238507684934,-5.350955866392,1.04818935938171e-05,0.0001620093302956,2.83813223645875,MAGUK p55 scaffold protein 7a,1280,3.7904599732400293,False
1280,ccnd2b,0.46159687995457,0.289626248497815,0.633567511411326,5.8894705389618,5.49708956625621,7.03248894245598e-06,0.0001154827201691,2.83354645793901,"cyclin D2, b",1281,3.9374829949634975,False
1281,LOC121906230,1.48496370144166,0.891586041623582,2.07834136125974,1.08148913948483,5.12517714549415,1.94451140671041e-05,0.0002735353349724,2.81296696517883,"nuclear factor of activated T-cells, cytoplasmic 1-like",1282,3.5629865640570086,True
1282,nkd2b,0.520319662190553,0.32457896523382,0.716060359147286,4.59046656192161,5.4439401468312,8.13031617603441e-06,0.0001300454952341,2.8122422480848,NKD inhibitor of WNT signaling pathway 2b,1283,3.8859046871348286,False
1283,LOC121882471,0.697698455788227,0.432761350864234,0.96263556071222,7.09317680201192,5.39323333165376,9.3380737335758e-06,0.00014694607335,2.80859318346953,serine protease 23-like,1284,3.8328420145264603,False
1284,birc2,-0.408107342584645,-0.560868061364027,-0.255346623805263,6.0941534357819,-5.47125491613822,7.54613361109219e-06,0.0001223888545049,2.80850312637291,baculoviral IAP repeat containing 2,1285,3.9122581299634405,False
1285,myorg,-0.773086302149378,-1.07195574829266,-0.474216856006093,5.23611650740711,-5.29749669003288,1.21319802873335e-05,0.000182229181437,2.79119208623058,myogenesis regulating glycosidase (putative),1286,3.739382075649076,False
1286,LOC121909097,2.41812849987938,1.44595221668897,3.3903047830698,3.96529845879098,5.09399586494112,2.1179179290294e-05,0.0002939847968895,2.78751132450363,myomegalin-like,1287,3.531675128083485,True
1287,ror1,2.65639156018187,1.59480498280734,3.71797813755641,2.58978332131127,5.12461103560275,1.94752923604527e-05,0.000273764587265,2.77119804572025,receptor tyrosine kinase-like orphan receptor 1,1288,3.5626227305996387,True
1288,arhgap12b,1.0581570173313,0.639628872029167,1.47668516263344,1.69368314320643,5.17785258700436,1.68326799916787e-05,0.0002414357198515,2.76424131505976,Rho GTPase activating protein 12b,1289,3.6171984766297505,True
1289,stc2a,2.79245830013949,1.66955649537532,3.91536010490365,-1.31830188622078,5.0929469344483,2.12401318480944e-05,0.0002945836007792,2.76068399284951,stanniocalcin 2a,1290,3.530791433628275,True
1290,s1pr2,0.845512468212573,0.514490820096454,1.17653411632869,4.24679984955648,5.23103774869642,1.45516834071752e-05,0.00021292801844,2.73788848574839,sphingosine-1-phosphate receptor 2,1291,3.6717671875365023,False
1291,srl,-3.00437098201128,-4.21045274042383,-1.79828922359873,7.00076109095432,-5.10153703918562,2.07460942014874e-05,0.0002891551023616,2.73681432126713,sarcalumenin,1292,3.5388691398364833,True
1292,LOC121888104,1.72619877677928,1.03219686155594,2.42020069200262,-0.045124481227069,5.09394638970163,2.11820503184285e-05,0.0002939847968895,2.73447016037977,vasoactive intestinal polypeptide receptor 2-like,1293,3.531675128083485,True
1293,LOC121913673,1.04317133431636,0.63566547300645,1.45067719562626,4.23466444654226,5.24259150106753,1.40986937161665e-05,0.0002067319237696,2.73324021519732,uncharacterized LOC121913673,1294,3.684592453965589,True
1294,tmem263,0.73600198922724,0.449859455465696,1.02214452298878,4.08335250860859,5.26769721697559,1.31625440092005e-05,0.0001954756724016,2.72706467282632,transmembrane protein 263,1295,3.7089072842996327,False
1295,ptprea,-0.936591469452612,-1.30419732787669,-0.568985611028536,0.0550828599757665,-5.21785502517776,1.50864027714815e-05,0.0002197444870451,2.71186250468671,protein tyrosine phosphatase receptor type Ea,1296,3.658082011707775,False
1296,LOC121913085,6.15950569230185,4.00102483457838,8.31798655002532,0.0350059148730338,5.8441572603796,2.73703103103944e-06,5.18039596872935e-05,2.70208873943212,transmembrane protein 268,1297,4.285637043254427,True
1297,LOC121908502,0.976990898852318,0.590273251174681,1.36370854652995,3.16188394209493,5.17393253134304,1.70143526014785e-05,0.0002433336200191,2.70181782762013,protein unc-13 homolog A-like,1298,3.6137978829308235,False
1298,lmf2a,0.505580392389157,0.312423575141615,0.698737209636699,4.49665707069694,5.3604890894089,1.0212254802695e-05,0.0001590885380874,2.69986404523813,lipase maturation factor 2a,1299,3.7983611090065317,False
1299,tead3a,0.484094716690832,0.29991521915446,0.668274214227204,5.64707574995085,5.38286258872692,9.60648684263981e-06,0.0001504838232808,2.69983888382223,TEA domain family member 3 a,1300,3.822510183375666,False
1300,tbc1d10c,-1.40998237243216,-1.97627822693784,-0.843686517926486,2.05135589392414,-5.09911181181788,2.08843971027841e-05,0.0002906718981376,2.6982608101731,"TBC1 domain family, member 10C",1301,3.5365969533472574,True
1301,malt2,-2.54948949090998,-3.58000134785748,-1.51897763396248,-0.6151084101512,-5.06669156598701,2.28243876655403e-05,0.0003121654462827,2.69195430185921,MALT paracaspase 2,1302,3.5056151708420162,True
1302,fgfr2,0.58085455330895,0.360787732791795,0.800921373826105,3.89316354503178,5.40551483642308,9.02993611868632e-06,0.0001429280899941,2.68839524412246,fibroblast growth factor receptor 2,1303,3.844882409903401,False
1303,nt5dc2,1.59666895054596,0.951452396596827,2.24188550449508,3.47866031014574,5.0679650714701,2.27448820648009e-05,0.0003112939376002,2.67717525123301,5'-nucleotidase domain containing 2,1304,3.5068293370509167,True
1304,adpgk2,-0.400681160629196,-0.551788024245122,-0.24957429701327,5.41323136981096,-5.43048934753386,8.43449121767859e-06,0.0001343659416761,2.67396723085304,ADP-dependent glucokinase 2,1305,3.871710799857993,False
1305,tbc1d16,0.777081969323588,0.473613778976501,1.08055015967067,2.99894479341986,5.24418364412913,1.40373894641416e-05,0.0002059861570028,2.67251642933659,"TBC1 domain family, member 16",1306,3.6861619647731,False
1306,neurl1aa,1.70930160422846,1.02092757922526,2.39767562923166,3.530166834441,5.0853220336203,2.16885213446385e-05,0.0003001691354097,2.6673665367562,neuralized E3 ubiquitin protein ligase 1Aa,1307,3.522633965691592,True
1307,kdm2ba,0.495492805297163,0.305468099494546,0.68551751109978,4.9272835680081,5.34012617331248,1.0796889716493e-05,0.0001659674660862,2.65296220116265,lysine (K)-specific demethylase 2Ba,1308,3.779977036562364,False
1308,si:dkey-122a22.2,-0.611615381021935,-0.849056374392738,-0.374174387651132,3.61190680609973,-5.27529720653888,1.28916469143321e-05,0.0001920310124202,2.64723235059906,uncharacterized si:dkey-122a22.2,1309,3.716628628404043,False
1309,snx27a,0.535278119637323,0.32890084298066,0.741655396293985,5.20870523719305,5.31180163731865,1.1666439256115e-05,0.0001765813622479,2.63827211442578,sorting nexin 27a,1310,3.753055137112034,False
1310,LOC121889734,-1.10383509064104,-1.54941126337134,-0.65825891791073,1.61368630831213,-5.0734860630734,2.2403398185228e-05,0.0003081170285976,2.62890813374783,"H-2 class II histocompatibility antigen, E-S beta chain-like",1311,3.511284299016366,True
1311,atp11a,0.713736103037847,0.440504420931252,0.986967785144441,4.43348022738079,5.34971743735756,1.05174423886319e-05,0.0001622818510403,2.6197921378378,ATPase phospholipid transporting 11A,1312,3.789730047233405,False
1312,dcbld2,-0.477673951884499,-0.660767773738675,-0.294580130030323,5.54656738746971,-5.34296222447669,1.07134918318808e-05,0.0001649426119503,2.61975617247583,"discoidin, CUB and LCCL domain containing 2",1313,3.7826671324440366,False
1313,cdh2,0.418552245719245,0.262123820752285,0.574980670686206,8.72516408479799,5.47971836821956,7.37383568691556e-06,0.0001199890985291,2.6187344836173,"cadherin 2, type 1, N-cadherin (neuronal)",1314,3.920858209483387,False
1314,hoxd9a,1.09888638941954,0.662271100254058,1.53550167858501,3.62167645113528,5.15439965471408,1.79493162141988e-05,0.0002544392087848,2.61856985219946,homeobox D9a,1315,3.594415963594364,True
1315,ptprsa,0.675423590595095,0.41595409356069,0.9348930876295,5.35039793767032,5.33106711027816,1.10676767047026e-05,0.0001690756932379,2.61699715291223,protein tyrosine phosphatase receptor type Sa,1316,3.7719188232208074,False
1316,nr2f1a,0.781814274404784,0.475150205464488,1.08847834334508,3.84359315303392,5.22113516288797,1.4951539013864e-05,0.0002181022577155,2.61248087272923,"nuclear receptor subfamily 2, group F, member 1a",1317,3.6613398387390053,False
1317,si:ch211-122f10.4,0.61513855163268,0.377733717035801,0.852543386229559,5.27396400897103,5.30649331383583,1.18370631775483e-05,0.0001784790213972,2.60908401004512,cathepsin A-like,1318,3.748412823959994,False
1318,sp5a,0.670386380124898,0.409599892083515,0.931172868166282,2.88355164884786,5.26458729073602,1.32750359821479e-05,0.0001967019230953,2.60750985269775,Sp5 transcription factor a,1319,3.7061913940939104,False
1319,si:ch211-166a6.5,0.573734770501471,0.356010860987196,0.791458680015747,5.35827299548899,5.39671248194899,9.24972591890777e-06,0.0001459384756581,2.59922981116272,clustered mitochondria protein homolog,1320,3.835830194308739,False
1320,tnfb,-6.07334220616738,-8.1236610716811,-4.02302334065367,0.483862530941577,-6.06639352001653,1.50187046147761e-06,3.14770342627645e-05,2.59678046505231,"tumor necrosis factor b (TNF superfamily, member 2)",1321,4.502006193212321,True
1321,e2f8,0.838933583924967,0.510401509106716,1.16746565874322,2.29773077349289,5.22966702794631,1.46063853879156e-05,0.0002135412398965,2.59498242409341,E2F transcription factor 8,1322,3.6705182399367366,False
1322,LOC121890368,0.405085114941706,0.252776089415923,0.55739414046749,8.05881790924506,5.44684328474765,8.06612575900041e-06,0.0001292283771072,2.59374852630634,tetraspanin-9,1323,3.888642109654699,False
1323,tmem248,0.510018385481498,0.313676585032618,0.706360185930378,4.97188417024575,5.31982440418575,1.14132403970584e-05,0.0001730145481251,2.5880572901305,transmembrane protein 248,1324,3.7619173771902203,False
1324,si:ch211-197l9.2,-2.25641889369639,-3.17516256047183,-1.33767522692094,4.55163757268033,-5.02978711088961,2.52532433748658e-05,0.0003418287342752,2.58054629156701,protein SOGA1,1325,3.466191433093792,True
1325,srgn,0.510413307120663,0.316408554729964,0.704418059511361,6.89896565839416,5.38807775364776,9.47055379469078e-06,0.0001486892835602,2.56912735351983,serglycin,1326,3.8277203311309256,False
1326,ncapd3,0.465795032753173,0.287472038692676,0.644118026813671,3.95278751519109,5.3494821161116,1.05242109056203e-05,0.0001622818510403,2.56905914923549,"non-SMC condensin II complex, subunit D3",1327,3.789730047233405,False
1327,march2,-0.810376105768209,-1.12927893441767,-0.491473277118744,4.81678764752146,-5.20418216756655,1.56618358934269e-05,0.0002266197560456,2.5592424376486,membrane-associated ring finger (C3HC4) 2,1328,3.6447022323032026,False
1328,sardh,1.26286482951563,0.752134476284906,1.77359518274635,2.20425315897601,5.06395028852844,2.29964724123974e-05,0.0003143010595407,2.55500557982153,sarcosine dehydrogenase,1329,3.502654154929274,True
1329,elovl6,0.531899478268103,0.327000105949657,0.736798850586549,4.5688586363379,5.31634517617292,1.15223602635186e-05,0.0001745345538533,2.55211451778172,ELOVL fatty acid elongase 6,1330,3.7581185798094325,False
1330,ddit4,-0.660132466134509,-0.917276479067901,-0.402988453201118,6.26801896612664,-5.25749550123708,1.35351815172019e-05,0.0001998060253609,2.54215719360913,DNA-damage-inducible transcript 4,1331,3.6993914193055617,False
1331,adpgk,0.435522929146247,0.269548483409172,0.601497374883322,5.5095410923635,5.37395507911909,9.84321041501071e-06,0.0001537037179769,2.54111730965752,ADP-dependent glucokinase,1332,3.813315627117547,False
1332,LOC121912372,-0.568919900345143,-0.785172386350959,-0.352667414339327,6.93624246812081,-5.38783455099164,9.47684968234649e-06,0.0001486892835602,2.53788613565689,plakophilin-3-like,1333,3.8277203311309256,False
