"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"6251","dedifferentiation","Biological Process",0.892483885099193,0.727259433598942,0.99999999972929,0.849699020481834,"GO:0043696","9/4959","29/14261",9,"LOC121903818/LOC121882331/notch1a/cdk6/ncoa3/esrrb/notch3/LOC121882623/socs5b"
"6252","cell dedifferentiation","Biological Process",0.892483885099193,0.727259433598942,0.99999999972929,0.849699020481834,"GO:0043697","9/4959","29/14261",9,"LOC121903818/LOC121882331/notch1a/cdk6/ncoa3/esrrb/notch3/LOC121882623/socs5b"
"6253","positive regulation of cAMP-mediated signaling","Biological Process",0.892483885099193,0.727259433598942,0.99999999972929,0.849699020481834,"GO:0043950","9/4959","29/14261",9,"calm2a/prkcaa/adcyap1r1a/calm3a/pebp1/ptger4b/ece1/pck1/LOC121882009"
"6254","forebrain development","Biological Process",0.966262552934059,0.727617190711864,0.99999999972929,0.849699020481834,"GO:0030900","168/4959","500/14261",168,"lamb1b/robo1/aplp2/epha4l/wnt7aa/numbl/ndel1b/wnt1/wnt7bb/sema3ab/LOC121884543/LOC121883559/inhbb/dmd/fgf13a/LOC121913506/LOC121883610/LOC121899214/lef1/arpc5b/LOC121892375/tfap2a/foxp2/tacc3/LOC121907106/LOC121891899/myo1d/pak1/drd2a/chrd/mrtfbb/fgf2/fgfr2/LOC121903818/dixdc1a/badb/cdon/dct/atf5a/tacc2/pitx3/msx1a/dock7/ogdha/hprt1/slit2/aspm/LOC121907218/srfb/LOC121908627/LOC121906032/LOC121909303/zeb2a/LOC121912923/slc2a3b/neflb/syne2b/gata2a/arhgap11a/LOC121910342/fgfr1a/arhgap35a/notch1a/robo2/her6/LOC121901722/LOC121891066/cdk6/ppargc1a/slc2a1b/ptk2aa/gli3/dpysl2b/mfsd2ab/rac3b/reln/LOC121910123/LOC121911917/rab3gap1/lamb1a/arhgap35b/dab1a/rhoab/zbtb18/esr2b/oxtrb/chd5/mapk8ip3/prdm8b/kif3a/id2a/apaf1/ptenb/dclk2a/pebp1/nr2f2/anxa3b/zdhhc16b/LOC121884707/myca/dla/arl13b/tyro3/LOC121895466/lrp8/inhbaa/sim1a/tmem108/sun1b/sox3/ttbk2a/notch3/dclk1a/caska/tacc1/atp1a3b/psen2/sec61a1/LOC121908599/fgf10a/ephb2b/stil/wnt4/appa/hspa8b/en1b/bcl2l1/tsc1a/tsku/ncor1/hnrnpk/csf1rb/ptprz1a/fyna/id4/kif14/avpr1aa/kcnc4/sall1a/nefla/zeb2b/LOC121902024/fgf16/pcm1/socs7/ryk/phlda1/foxp1b/mettl3/LOC121897080/LOC121898042/dlc1/LOC121898411/szt2/sall3b/LOC121908705/insra/eif2b4/crtac1a/LOC121898715/slc8a1b/src/nrp2a/ran/kdm1a/afdna/pcnt/ctnnb1"
"6255","regulation of multicellular organism growth","Biological Process",0.949420656078408,0.727848613229703,0.99999999972929,0.849699020481834,"GO:0040014","69/4959","209/14261",69,"gpc5a/dcc/gamt/LOC121887276/rgma/dio3a/atp8a2/drd2a/LOC121911401/phb/ghra/fgfr2/p4ha2/stat3/lrig3/cdk4/LOC121896391/ulk2/LOC121907218/LOC121880591/adrb2a/hs2st1b/slc15a2/tmx1/sod1/scdb/ptenb/LOC121904168/mapk14b/akt3a/timm10/p4ha1b/timm9/gnl3/afg3l2/adrb3a/phb2b/rassf8b/ppib/LOC121904684/appa/rgmd/LOC121905565/raf1a/gpam/tspan5a/ncor1/ift80/LOC121886785/ezrb/akt3b/akt2/tspan17/stc2a/rps6kb1a/borcs5/rgmb/adcy2a/sh3pxd2b/srebf1/neo1a/LOC121884781/LOC121887004/gnl3l/insra/cyth1a/LOC121904377/LOC121911051/ash1l"
"6256",NA,NA,0.963147692312114,0.728800465162392,0.99999999972929,0.849699020481834,"GO:0070011","141/4959","421/14261",141,"mmp9/mmp14a/adam19a/plat/LOC121906491/ctsh/adam8a/LOC121912256/lta4h/tnfaip3/cpn1/mmp2/LOC121886706/LOC121880951/capn3b/LOC121880508/usp13/mmp13b/adamts1/xpnpep2/uchl1/cps1/LOC121902898/adamts3/mmp14b/rhbdd1/capn10/LOC121906130/LOC121911775/corin/LOC121894829/LOC121891705/tmem59/masp1/ctsz/atg4c/LOC121883352/plaub/mmp11a/ctsc/cpz/usp44/thop1/pef1/phex/aebp1a/mmp15b/napsa/metap1/ctsd/LOC121886874/xpnpep3/ncstn/LOC121890598/clpxb/ptk2aa/mmp23ba/ctsba/LOC121891145/LOC121906794/alg13/LOC121885584/psmb6/otub1b/usp19/prss56/LOC121913929/adam17a/LOC121888433/espl1/LOC121909302/capns1b/plaua/LOC121897408/capn2b/ctss2.1/capn15/LOC121910200/LOC121911736/usp28/adamts6/adamts12/adamts9/ggh/cops4/atg4b/qpctla/nrd1b/casp10/bace2/afg3l2/LOC121897584/usp46/capn1/ctso/pmpca/usp1/psen2/LOC121897032/ece1/agbl5/LOC121903005/LOC121904101/usp12a/LOC121891704/usp16/LOC121898233/mmp25b/LOC121898115/spg7/LOC121882546/psmb8a/LOC121888476/LOC121909803/usp18/pitrm1/senp3b/LOC121899138/usp36/prss12/LOC121887361/uchl3/LOC121902024/htra4/dpp3/mep1bb/LOC121886520/mindy1/ctsla/LOC121898935/senp2/LOC121906050/blmh/LOC121882547/LOC121903918/LOC121905809/metap1d/otud4/psma6a/adam10a/cpda"
"6257","hematopoietic progenitor cell differentiation","Biological Process",0.92954550546807,0.72992660529731,0.99999999972929,0.849699020481834,"GO:0002244","32/4959","99/14261",32,"tgfb1a/pdgfra/top2a/dhtkd1/LOC121908547/anln/esco2/dock7/srfb/bves/ssbp3b/mlf1/notch1a/LOC121881499/cdk6/chd2/gpatch4/LOC121907912/myca/inhbaa/arhgef7a/LOC121912390/psen2/rbm47/ptprz1a/LOC121909831/kitb/cited4a/rbmx/meox1/fsta/prrc2c"
"6258","clathrin-coated vesicle membrane","Cellular Component",0.92954550546807,0.72992660529731,0.99999999972929,0.849699020481834,"GO:0030665","32/4959","99/14261",32,"apoeb/hbegfa/tfr1b/dab2/LOC121882862/vamp8/fzd4/adrb2a/clta/LOC121905409/vamp4/epn2/LOC121901058/ap1s1/fzd2/LOC121909478/LOC121905570/LOC121908247/ap1b1/ror2/hspa8b/cd9a/LOC121909480/myo6a/necap1/eps15/ap2a1/LOC121909481/ap2b1/LOC121890962/LOC121890490/m6pr"
"6259","recombinational repair","Biological Process",0.930399867145891,0.729929604749682,0.99999999972929,0.849699020481834,"GO:0000725","33/4959","102/14261",33,"rpa1/cdk1/pold3/gins4/fen1/rpa2/cdc45/LOC121909699/atr/nup107/rbbp8/chaf1a/rad51/nucks1a/fancb/chek1/rad50/gins2/rpa3/nup160/LOC121882053/parp1/blm/hus1/smc5/sun1b/tonsl/mcm8/rad54b/rfwd3/rfc2/mms22l/recql4"
"6260","cellular hormone metabolic process","Biological Process",0.930399867145891,0.729929604749682,0.99999999972929,0.849699020481834,"GO:0034754","33/4959","102/14261",33,"LOC121907641/pdgfra/LOC121909602/bmpr1ba/crabp2a/bmpr1bb/retsat.2/LOC121904285/stard3nl/rdh10a/LOC121900546/LOC121896449/ppargc1a/scp2a/dhrs3b/schip1/LOC121887418/adma/LOC121909712/rxrba/LOC121881540/ece1/comta/wnt4/LOC121889192/LOC121908571/mfn2/stard3/hsd17b4/scarb1/LOC121889717/LOC121880846/plekha1b"
"6261","determination of heart left/right asymmetry","Biological Process",0.930399867145891,0.729929604749682,0.99999999972929,0.849699020481834,"GO:0061371","33/4959","102/14261",33,"cemip2/gja1b/mical2a/atoh8/nek8/popdc2/rbm24a/chrd/LOC121888971/fgfr2/LOC121903818/rp2/srfb/mical2b/invs/ccsapb/notch1a/cobl/cluap1/kif3a/dla/arl13b/tgfbr2b/rangrf/stil/nphp3/LOC121901926/ahi1/cited4a/LOC121913625/apex1/pkd2/alcama"
"6262","scaffold protein binding","Molecular Function",0.930399867145891,0.729929604749682,0.99999999972929,0.849699020481834,"GO:0097110","33/4959","102/14261",33,"gja1b/dynll2a/LOC121886861/krt18a.1/LOC121895662/map2k1/LOC121909171/sar1ab/prkcaa/LOC121891066/cita/LOC121911546/sar1b/dla/krt15/ubtf/mdm2/LOC121889356/kif1b/LOC121886047/LOC121898233/homer1b/LOC121901806/p2ry1/nck2a/kars1/tnksa/dlgap3/LOC121894656/dspa/dynll2b/src/park7"
"6263","epidermal growth factor receptor signaling pathway","Biological Process",0.931205408156406,0.729976818982742,0.99999999972929,0.849699020481834,"GO:0007173","34/4959","105/14261",34,"tgfb1a/hbegfa/iqgap1/LOC121884668/LOC121892375/ipo7/stard13b/LOC121911885/nrg2a/LOC121895127/pik3r1/LOC121895480/ptk2aa/rhoab/adam17a/rgl1/LOC121903639/shc1/efemp1/LOC121904697/tbl1x/raf1a/ptpn11b/abl1/nck2a/LOC121895481/socs5b/btc/dlc1/eps15/LOC121894458/src/pik3c2a/LOC121903384"
"6264","negative regulation of epidermal growth factor receptor signaling pathway","Biological Process",0.931205408156406,0.729976818982742,0.99999999972929,0.849699020481834,"GO:0042059","34/4959","105/14261",34,"itgb2/itgb3a/itgav/itga5/sulf2a/itga8/LOC121908668/itgb1a/tfap2a/itgb3b/tln1/errfi1a/tln2b/ptk2aa/spry1/vav2/LOC121896445/gmnn/nup62l/adamts12/LOC121909077/hgs/surf4l/arhgef7a/rnf115a/jade3/psen2/plcg2/ptpn3/chmp1b/socs5b/eps15/LOC121911871/LOC121890872"
"6265","vitamin metabolic process","Biological Process",0.932685861905463,0.730189393561589,0.99999999972929,0.849699020481834,"GO:0006766","36/4959","111/14261",36,"LOC121909602/gclc/pcca/mthfd1l/mthfd1b/psat1/pccb/LOC121900546/slc52a3/slc2a3b/fgfr4/gnmt/LOC121889179/fgfr1a/slc2a1b/LOC121891043/mmut/LOC121905676/shmt2/mthfd2/aldh1l1/LOC121907630/LOC121889192/LOC121904101/shmt1/slc23a2/mmaa/rgn/LOC121889717/thtpa/hlcs/aldh1l2/LOC121880846/slc19a2/btd/flad1"
"6266","nuclear matrix","Cellular Component",0.932685861905463,0.730189393561589,0.99999999972929,0.849699020481834,"GO:0016363","36/4959","111/14261",36,"enc1/LOC121887586/sparc/LOC121891899/uhrf1/numa1/cenpf/cad/stag1a/lmnb1/tp53/clic4/fign/her6/pola1/cebpa/ogg1/hat1/sltm/jak2a/rad21b/blm/caska/phb2b/kif4/hlcs/srrm1/nufip1/ruvbl2/ahctf1/cebpb/psma6a/hnrnpub/tep1/arfgef1/stag2b"
"6267",NA,NA,0.926640675763483,0.730226836166524,0.99999999972929,0.849699020481834,"GO:0000988","29/4959","90/14261",29,"tead1b/twist2/msx2b/id1/LOC121903818/LOC121887943/fosab/tp53/LOC121882331/srfb/tfam/LOC121903551/heyl/riox2/notch1a/hey1/spen/bhlhe40/mybl2b/ncoa3/id2a/esrrb/cdc5l/mybl1/LOC121911543/LOC121908571/LOC121897921/thrb/taf2"
"6268","p53 binding","Molecular Function",0.926640675763483,0.730226836166524,0.99999999972929,0.849699020481834,"GO:0002039","29/4959","90/14261",29,"nuak1b/cdkn2a/b/smyd2a/LOC121908547/LOC121911364/LOC121911365/hspd1/msx1a/tp53/LOC121883473/ybx1/plk3/kmt5ab/prmt5/ube2al/blm/mdm2/LOC121896335/rfwd3/zmat4a/setd7/rffl/rchy1/rnf20/ehmt1a/ak6/kdm1a/psme3/tep1"
"6269","chromosome organization involved in meiotic cell cycle","Biological Process",0.933367649816212,0.730348391023279,0.99999999972929,0.849699020481834,"GO:0070192","37/4959","114/14261",37,"ncapd3/smc2/smc4/ncapd2/stag1a/hormad1/timeless/bub1/fancd2/srpk3/ncaph/tec/bub1bb/rad51/ndc1/rad50/nup155/nup62l/rad21b/ncaph2/brip1/hus1/pds5b/mlh1/trip13/sun1b/nup93/LOC121883356/LOC121894484/kif4/tdrd9/btk/terf1/eif4e1c/LOC121898715/kdm5ba/stag2b"
"6270","positive regulation of multicellular organism growth","Biological Process",0.934014474244359,0.730538793694853,0.99999999972929,0.849699020481834,"GO:0040018","38/4959","117/14261",38,"dcc/LOC121887276/rgma/dio3a/atp8a2/drd2a/LOC121911401/phb/ghra/p4ha2/lrig3/LOC121880591/hs2st1b/slc15a2/tmx1/scdb/LOC121904168/mapk14b/p4ha1b/phb2b/ppib/LOC121904684/rgmd/LOC121905565/gpam/ift80/LOC121886785/ezrb/rps6kb1a/borcs5/rgmb/sh3pxd2b/neo1a/LOC121884781/LOC121887004/insra/cyth1a/LOC121911051"
"6271","PML body","Cellular Component",0.923090328346765,0.731107761504913,0.99999999972929,0.849699020481834,"GO:0016605","26/4959","81/14261",26,"dapk3/skila/rpa1/elf1/tp53/LOC121896978/rpa2/hipk1a/atr/ppargc1a/tp53inp1/mknk2b/rad51/sqstm1/hipk2/calcoco2/blm/LOC121881408/smc5/tert/LOC121911543/trim8b/rdm1/wdfy3/topbp1/park7"
"6272","R7 cell differentiation","Biological Process",0.923090328346765,0.731107761504913,0.99999999972929,0.849699020481834,"GO:0045466","26/4959","81/14261",26,"hsp90aa1.1/LOC121892375/ehd3/id1/dab2/LOC121903818/LOC121890017/sall1b/ehd4/rab41/notch1a/dock4b/id2a/si:dkey-22o22.2/LOC121909077/kdm4aa/notch3/ptprsa/kdm4c/ptpn11b/LOC121882623/LOC121910731/LOC121908280/sall1a/rab6ba/sall3b"
"6273","synaptic vesicle recycling","Biological Process",0.936300923385716,0.731568236740351,0.99999999972929,0.849699020481834,"GO:0036465","42/4959","129/14261",42,"wnt7aa/dnm1l/git2a/LOC121894670/LOC121891899/dab2/LOC121882862/pacsin3/LOC121900032/pacsin2/arl2/scrib/bicd2/LOC121900198/git1/dnm3b/epn2/arf1/LOC121911346/LOC121897560/LOC121897064/pip5k1ca/caska/rab5c/LOC121912416/efr3a/hspa8b/bcl2l1/LOC121896087/kiaa1109/LOC121897063/LOC121897086/LOC121897065/LOC121890527/nrxn2b/eps15/ap2a1/si:ch211-200p22.4/LOC121908690/sh3gl1b/grnb/ndst2a"
"6274","leukocyte chemotaxis","Biological Process",0.92025005041339,0.732115626556241,0.99999999972929,0.849699020481834,"GO:0030595","24/4959","75/14261",24,"itgb2/adam8a/itga9/vegfab/LOC121900142/LOC121909123/gas6/prex1/tgfb2/scg2a/LOC121896924/prkcaa/LOC121901722/LOC121894304/LOC121885781/il17ra1a/pip5k1ca/vegfaa/ptpro/LOC121885780/LOC121886427/gbf1/kitb/anxa1a"
"6275","Fc-gamma receptor signaling pathway involved in phagocytosis","Biological Process",0.92025005041339,0.732115626556241,0.99999999972929,0.849699020481834,"GO:0038096","24/4959","75/14261",24,"LOC121887862/elmo1/arpc5b/pak1/LOC121906858/wipf3/LOC121908627/LOC121892330/cyfip1/pik3r1/arpc2/ptk2aa/vav2/arpc3/arpc4l/LOC121899981/plcg2/fyna/pik3r2/abl1/wasf2/src/wipf2a/LOC121903384"
"6276","hormone secretion","Biological Process",0.92025005041339,0.732115626556241,0.99999999972929,0.849699020481834,"GO:0046879","24/4959","75/14261",24,"niban2a/fzd4/stxbp3/adma/dgat1a/LOC121897876/snx19b/inhbaa/LOC121898667/mafaa/ptprna/camk2g2/ildr2/rab1aa/LOC121908599/raf1a/insb/LOC121886436/smad2/LOC121912583/LOC121897193/btk/trpv4/park7"
"6277","cell projection membrane","Cellular Component",0.958593802513948,0.732335854734559,0.99999999972929,0.849699020481834,"GO:0031253","114/4959","342/14261",114,"robo1/myofl/LOC121906491/itgb3a/jag1b/itgav/fscn1a/vaspb/LOC121913306/dcc/itga8/LOC121884543/cd44b/jcada/dmd/LOC121908668/LOC121912188/itgb1a/LOC121911171/kirrel1a/LOC121898374/LOC121910149/kirrel1b/itgb3b/LOC121891899/myo1d/drd2a/ehd3/rapgef3/LOC121895103/clic4/LOC121897830/arhgef1a/wls/LOC121912923/b4galt1l/syne2b/atp2b1a/bves/prkcaa/dysf/arpc2/robo2/pex19/pkd1a/LOC121913286/LOC121881499/ank1a/map2/dhrs3b/rhoab/sgce/pcmt/LOC121913823/mapk8ip3/ush2a/LOC121887264/epb41l5/gna12a/psd2/LOC121892243/clic5a/zdhhc3a/ift46/arl13b/itga3b/inpp5ka/clasp2/clic2/apc2/LOC121896077/pip5k1ca/LOC121912144/caska/LOC121912416/unc5a/LOC121908599/kcnh5b/kcnk3a/palm1a/ptprz1a/cd36/LOC121896885/slc39a6/LOC121892244/sntg1/LOC121882944/LOC121906422/ezrb/LOC121894790/akt2/myo6a/LOC121909892/LOC121894833/scarb1/arf6b/LOC121909387/LOC121884683/slc5a6a/LOC121888456/trpv4/dlc1/mosmoa/eps15/apc/neo1a/insra/plekha1b/src/kank1a/LOC121906213/pkd2/zgc:63587/ctnnb1"
"6278","cleavage involved in rRNA processing","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0000469","8/4959","26/14261",8,"bms1/mrpl1/bop1/rcl1/utp20/gnl3/nop14/kri1"
"6279","nuclear lamina","Cellular Component",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0005652","8/4959","26/14261",8,"LOC121891899/lmnb1/pcna/lmnb2/caska/lbr/hlcs/dis3"
"6280","heme biosynthetic process","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0006783","8/4959","26/14261",8,"iba57/fech/LOC121895901/abcb10/alad/LOC121899319/urod/ppox"
"6281","regulation of platelet-derived growth factor receptor signaling pathway","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0010640","8/4959","26/14261",8,"LOC121891705/LOC121888435/hgs/LOC121891704/LOC121884683/lrp1ab/LOC121908944/src"
"6282","L-glutamate transmembrane transport","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0015813","8/4959","26/14261",8,"slc25a18/LOC121895469/slc1a3a/slc7a11/LOC121895672/slc1a6/arl6ip5a/slc25a55a"
"6283","antibiotic catabolic process","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0017001","8/4959","26/14261",8,"LOC121907641/LOC121880577/prdx6/nagk/LOC121895702/LOC121881540/LOC121901688/pck1"
"6284","peptidyl-cysteine modification","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0018198","8/4959","26/14261",8,"gapdh/zdhhc7/chchd4a/rab3db/LOC121894080/LOC121901688/LOC121910903/park7"
"6285","subpallium development","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0021544","8/4959","26/14261",8,"foxp2/drd2a/ogdha/hprt1/gli3/inhbaa/fgf16/foxp1b"
"6286","stabilization of membrane potential","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0030322","8/4959","26/14261",8,"atp2a1/atp2a1l/LOC121903708/kcnk6/kcnk5a/kcnk3a/atp2a3/LOC121882829"
"6287","Golgi cisterna membrane","Cellular Component",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0032580","8/4959","26/14261",8,"bcap31/b4galt1l/galnt2/b4galt2/tmem87b/b4galt4/golga3/st3gal3b"
"6288","positive regulation of intracellular steroid hormone receptor signaling pathway","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0033145","8/4959","26/14261",8,"pak1/ncoa3/parp1/kmt2d/skp2/ncoa2/LOC121908603/park7"
"6289","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","Biological Process",0.884855817705183,0.73267370627757,0.99999999972929,0.849699020481834,"GO:0035872","8/4959","26/14261",8,"tnfaip3/LOC121882400/rela/tab3/inavab/LOC121884781/LOC121895924/LOC121908417"
"6290","voltage-gated potassium channel activity","Molecular Function",0.918652394075867,0.732775101555054,0.99999999972929,0.849699020481834,"GO:0005249","23/4959","72/14261",23,"kcnq5b/kcnk6/kcnj2a/abcc8/LOC121896981/kcnq3/LOC121886477/kcnj1b/kcnh5b/kcnab1b/kcnk3a/kcnma1a/kcnh4a/LOC121895456/lrrc38b/LOC121882944/kcnc4/LOC121882461/kcnt1b/LOC121908005/kcna4/cngb3.1/pkd2"
"6291","peroxisome organization","Biological Process",0.918652394075867,0.732775101555054,0.99999999972929,0.849699020481834,"GO:0007031","23/4959","72/14261",23,"dnm1l/zgc:154046/abcd3a/sec16b/LOC121901711/pex19/fis1/mlycd/scp2a/amacr/eci2/LOC121901282/lonp2/phyh/abcd1/crata/acot20/nudt19/gnpat/LOC121890527/LOC121901474/agps/idh1"
"6292","acetyltransferase activity","Molecular Function",0.918652394075867,0.732775101555054,0.99999999972929,0.849699020481834,"GO:0016407","23/4959","72/14261",23,"dlat/hadhab/esco2/zgc:154046/LOC121901330/naa50/nat10/hat1/ncoa3/acat1/pafah1b3/crata/naa35/LOC121910088/gnpat/LOC121910636/nat16/LOC121882043/gcat/mettl8/naa15b/LOC121898715/kat14"
"6293","ubiquitin-dependent ERAD pathway","Biological Process",0.918652394075867,0.732775101555054,0.99999999972929,0.849699020481834,"GO:0030433","23/4959","72/14261",23,"hspa5/hsp90b1/wfs1b/dnajb2/fbxo2/sec61b/si:ch211-282j22.3/usp19/LOC121908954/foxred2/edem3/os9/derl2/derl1/LOC121904510/selenos/rnf175/ubxn4/rnf103/trim13/sel1l/LOC121890907/edem2"
"6294","genitalia morphogenesis","Biological Process",0.918652394075867,0.732775101555054,0.99999999972929,0.849699020481834,"GO:0035112","23/4959","72/14261",23,"itgb2/itgb3a/LOC121908668/itgb1a/itgb3b/myo1d/LOC121903818/kalrna/ptk7b/LOC121911885/LOC121912923/hoxd9a/triob/fermt2/notch1a/mapk8a/LOC121889356/notch3/rab5c/ror2/fgf10a/LOC121913694/ctnnb1"
"6295",NA,NA,0.961039194867299,0.732919671753045,0.99999999972929,0.849699020481834,"GO:0023014","131/4959","392/14261",131,"tgfb1a/pdgfra/mef2aa/hbegfa/sptb/itgav/ctsh/wnt7bb/map3k15/LOC121884668/actn2b/LOC121911171/LOC121892375/taok3a/met/smad1/pak1/camk2b1/dab2/LOC121910427/fgf2/fgfr2/map2k1/tgfb2/fgd4a/mapkapk3/tnfb/ilk/eno1b/scg2a/calm2a/LOC121899381/camk2a/pdgfab/nrg2a/neflb/fgfr4/LOC121890080/LOC121898195/eno1a/LOC121903457/fgfr1a/camk2d1/LOC121905499/tec/ptk2aa/LOC121908543/rac3b/wnk1b/LOC121906627/LOC121911546/mapk8a/calm3a/zfp36l1a/strn3/zak/oxtrb/mapk6/irs2b/mapk8ip3/LOC121909184/LOC121886854/pebp1/shc1/mapkbp1/mapk14b/jak2a/myca/dusp5/LOC121880957/slkb/nlk2/tjp1a/LOC121898721/zfp36l2/angpt1/map3k5/LOC121889356/ptger4b/LOC121896717/camk2g2/LOC121891051/ror2/fgf10a/prkcha/adra2b/dusp6/LOC121898277/LOC121903005/map4k2/raf1a/LOC121909008/tnip2/mapk13/insb/LOC121886436/pak2b/fyna/LOC121895267/LOC121897887/LOC121903265/nek1/ripk1l/nefla/tab3/LOC121885804/fgf16/ppm1la/btk/pdgfrb/kars1/slka/LOC121897080/si:ch211-1i11.3/btc/kitb/fgf5/LOC121884781/LOC121895366/nfkb1/pak4/gps2/map3k4/taok1a/tnfrsf19/LOC121890414/LOC121911871/LOC121908417/afdna/crkl/LOC121882009"
"6296","telomere cap complex","Cellular Component",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0000782","3/4959","10/14261",3,"tert/ten1/terf1"
"6297","nuclear telomere cap complex","Cellular Component",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0000783","3/4959","10/14261",3,"tert/ten1/terf1"
"6298","RNA polymerase I core promoter sequence-specific DNA binding","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0001164","3/4959","10/14261",3,"baz2a/rrn3/ubtf"
"6299","regulation of respiratory gaseous exchange by nervous system process","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002087","3/4959","10/14261",3,"atp1a2a/LOC121886202/LOC121894833"
"6300","semaphorin receptor complex","Cellular Component",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002116","3/4959","10/14261",3,"LOC121907106/plxna2/nrp2a"
"6301","inter-male aggressive behavior","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002121","3/4959","10/14261",3,"tfap2a/paip1/ndufs7"
"6302","natural killer cell mediated immunity","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002228","3/4959","10/14261",3,"LOC121912895/rnf19b/rab27a"
"6303","tolerance induction","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002507","3/4959","10/14261",3,"tgfb1a/tnfaip3/LOC121898195"
"6304","regulation of acute inflammatory response to antigenic stimulus","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002864","3/4959","10/14261",3,"btk/selenos/park7"
"6305","negative regulation of myeloid leukocyte mediated immunity","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0002887","3/4959","10/14261",3,"si:dkey-91m11.5/LOC121898195/bcr"
"6306","determination of left/right asymmetry in lateral mesoderm","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0003140","3/4959","10/14261",3,"inhbb/fgfr2/cited4a"
"6307","glutathione peroxidase activity","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0004602","3/4959","10/14261",3,"mgst3a/prdx6/clic2"
"6308","intracellular cyclic nucleotide activated cation channel activity","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0005221","3/4959","10/14261",3,"LOC121896981/LOC121908599/cngb3.1"
"6309","carbohydrate:proton symporter activity","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0005351","3/4959","10/14261",3,"LOC121888909/slc2a10/slc45a4b"
"6310","P-type sodium:potassium-exchanging transporter activity","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0005391","3/4959","10/14261",3,"atp1a2a/atp1b1a/atp1a3b"
"6311","sodium:potassium-exchanging ATPase complex","Cellular Component",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0005890","3/4959","10/14261",3,"atp1a2a/atp1b1a/atp1a3b"
"6312","base-excision repair, AP site formation","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0006285","3/4959","10/14261",3,"mutyh/ogg1/tdg.1"
"6313","vitamin A metabolic process","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0006776","3/4959","10/14261",3,"LOC121909602/LOC121900546/LOC121889717"
"6314","lysosomal lumen acidification","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0007042","3/4959","10/14261",3,"atp6v0ca/atp6v0cb/cln5"
"6315","selenium binding","Molecular Function",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0008430","3/4959","10/14261",3,"LOC121904575/selenbp1/dio1"
"6316","response to iron(II) ion","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0010040","3/4959","10/14261",3,"aco1/pik3r1/LOC121903384"
"6317","maintenance of DNA methylation","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0010216","3/4959","10/14261",3,"dnmt1/hells/uhrf1"
"6318","positive regulation of alkaline phosphatase activity","Biological Process",0.862734422262553,0.733547088533605,0.99999999972929,0.849699020481834,"GO:0010694","3/4959","10/14261",3,"LOC121907292/itga2.2/LOC121889603"
