"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"7211","aldehyde biosynthetic process","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0046184","2/4411","10/14261",2,"gpib/gpia"
"7212","regulation by virus of viral protein levels in host cell","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0046719","2/4411","10/14261",2,"LOC121887549/stat1a"
"7213","macrophage chemotaxis","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0048246","2/4411","10/14261",2,"LOC121900142/edn2"
"7214","activated T cell proliferation","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0050798","2/4411","10/14261",2,"itgb2/abl1"
"7215","establishment of meiotic spindle orientation","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0051296","2/4411","10/14261",2,"LOC121908635/dync1h1"
"7216","prepulse inhibition","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0060134","2/4411","10/14261",2,"dbn1/drd2a"
"7217","neural plate pattern specification","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0060896","2/4411","10/14261",2,"ssbp3b/ptch1"
"7218","type Is terminal bouton","Cellular Component",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0061177","2/4411","10/14261",2,"dbnlb/dnajc5ab"
"7219","metaphase plate","Cellular Component",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0070090","2/4411","10/14261",2,"brd4/tprb"
"7220","RISC-loading complex","Cellular Component",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0070578","2/4411","10/14261",2,"ago4/LOC121905817"
"7221","histone mRNA catabolic process","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0071044","2/4411","10/14261",2,"exosc10/LOC121908152"
"7222","cellular response to copper ion","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0071280","2/4411","10/14261",2,"elna/atp7a"
"7223","cellular response to interleukin-2","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0071352","2/4411","10/14261",2,"cpda/syk"
"7224","metanephric renal vesicle morphogenesis","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0072283","2/4411","10/14261",2,"kif26ba/fmn1"
"7225","T cell migration","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0072678","2/4411","10/14261",2,"LOC121910149/si:cabz01093077.1"
"7226","positive regulation of DNA methylation-dependent heterochromatin assembly","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0090309","2/4411","10/14261",2,"dnmt1/rcor2"
"7227","t-circle formation","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0090656","2/4411","10/14261",2,"terf1/nbn"
"7228","telomere maintenance via telomere trimming","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0090737","2/4411","10/14261",2,"terf1/nbn"
"7229","response to granulocyte macrophage colony-stimulating factor","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0097012","2/4411","10/14261",2,"akt1/zfp36l2"
"7230","postsynaptic density assembly","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0097107","2/4411","10/14261",2,"nrxn2b/nrxn1a"
"7231","STAT family protein binding","Molecular Function",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0097677","2/4411","10/14261",2,"LOC121891244/LOC121900515"
"7232","postsynaptic specialization assembly","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0098698","2/4411","10/14261",2,"nrxn2b/nrxn1a"
"7233","intrinsic component of presynaptic membrane","Cellular Component",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0098889","2/4411","10/14261",2,"nrxn2b/nrxn1a"
"7234","integral component of presynaptic membrane","Cellular Component",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0099056","2/4411","10/14261",2,"nrxn2b/nrxn1a"
"7235","trans-synaptic signaling, modulating synaptic transmission","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0099550","2/4411","10/14261",2,"grm5a/bdnf"
"7236","protein localization to axon","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:0099612","2/4411","10/14261",2,"LOC121911401/LOC121887276"
"7237","negative regulation of voltage-gated calcium channel activity","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1901386","2/4411","10/14261",2,"rem1/drd2a"
"7238","sulfate transmembrane transport","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1902358","2/4411","10/14261",2,"slc25a10b/slc26a5"
"7239","positive regulation of protein deubiquitination","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1903003","2/4411","10/14261",2,"LOC121904353/tnip1"
"7240","regulation of protein localization to cilium","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1903564","2/4411","10/14261",2,"LOC121912151/lztfl1"
"7241","response to aldosterone","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1904044","2/4411","10/14261",2,"serpine1/aifm1"
"7242","negative regulation of telomere capping","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1904354","2/4411","10/14261",2,"terfa/nbn"
"7243","protein localization to ciliary transition zone","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1904491","2/4411","10/14261",2,"cc2d2a/tctn1"
"7244","ESCRT complex disassembly","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1904896","2/4411","10/14261",2,"chmp1a/ist1"
"7245","ESCRT III complex disassembly","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:1904903","2/4411","10/14261",2,"chmp1a/ist1"
"7246","negative regulation of fibroblast apoptotic process","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:2000270","2/4411","10/14261",2,"pik3ca/LOC121908978"
"7247","negative regulation of cAMP-dependent protein kinase activity","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:2000480","2/4411","10/14261",2,"pnpla7b/prkar1aa"
"7248","regulation of response to gamma radiation","Biological Process",0.646610745862616,0.864727738271635,1,0.835648996677269,"GO:2001228","2/4411","10/14261",2,"LOC121912626/LOC121881306"
"7249","development of primary female sexual characteristics","Biological Process",0.879881711142168,0.865479813301099,1,0.835648996677269,"GO:0046545","43/4411","158/14261",43,"LOC121899156/mmp14a/slit3/ccnd2a/serpine1/fzd4/LOC121881793/fsta/pdgfra/bcl2l1/src/bmpr1bb/kitb/bmpr1ba/LOC121909022/sgpl1/idh1/LOC121885642/schip1/mmp2/adamts1/mmp13b/lfng/prkcaa/angpt1/inhbb/foxo3b/fgf7/myca/wnt9a/edn2/fshr/kitlga/ptprna/dvl2/nup107/ccne1/LOC121907378/plekha1b/hnrnpk/LOC121899333/lepr/tgfb2"
"7250","RNA polymerase II complex binding","Molecular Function",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0000993","7/4411","30/14261",7,"LOC121882331/LOC121882624/ncoa3/rprd1b/ctr9/brd4/rtf1"
"7251","organic acid:sodium symporter activity","Molecular Function",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0005343","7/4411","30/14261",7,"slc25a18/si:ch211-117c9.5/slc1a3a/slc10a3/slc6a1a/slc23a2/LOC121895564"
"7252","attachment of spindle microtubules to kinetochore","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0008608","7/4411","30/14261",7,"clasp1a/LOC121884896/cenpe/seh1l/ncapd3/clasp2/LOC121908995"
"7253","isoprenoid binding","Molecular Function",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0019840","7/4411","30/14261",7,"aldh1a2/LOC121904285/crabp2a/rxrgb/rbp3/nr2f2/rbp5"
"7254","negative regulation of multicellular organism growth","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0040015","7/4411","30/14261",7,"adcy7/rassf8b/foxo3b/rabgef1/lgmn/bbs2/ptch1"
"7255","modulation by host of viral transcription","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0043921","7/4411","30/14261",7,"tfap4/LOC121885803/smarca4a/lef1/hmga2/rrp1/LOC121885998"
"7256","regulation of isotype switching","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0045191","7/4411","30/14261",7,"tgfb1a/bcl6aa/il10/msh6/msh2/atad5a/supt6h"
"7257","mRNA 5'-UTR binding","Molecular Function",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0048027","7/4411","30/14261",7,"aco1/LOC121906032/rps3a/larp6a/rps7/gnl3/LOC121883559"
"7258","modulation by host of symbiont transcription","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0052472","7/4411","30/14261",7,"tfap4/LOC121885803/smarca4a/lef1/hmga2/rrp1/LOC121885998"
"7259","cellular response to ethanol","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0071361","7/4411","30/14261",7,"adcy7/LOC121889356/LOC121911706/LOC121882237/map3k10/rps6/dnmt3ab"
"7260","pyrimidine-containing compound catabolic process","Biological Process",0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:0072529","7/4411","30/14261",7,"nt5c1aa/aldh6a1/LOC121882322/apobec2a/dpydb/tet2/LOC121887538"
"7261",NA,NA,0.754379203506386,0.865634669385809,1,0.835648996677269,"GO:2000778","7/4411","30/14261",7,"LOC121898195/trpv4/f2rl1.2/LOC121909487/LOC121906050/xbp1/hmgb1b"
"7262","neuronal cell body membrane","Cellular Component",0.790302022720975,0.866536837924375,1,0.835648996677269,"GO:0032809","11/4411","45/14261",11,"myofl/cadm2b/atp1a3b/clstn1/atp2b2/ror1/unc5a/LOC121895967/LOC121887264/raph1a/gabra6b"
"7263","negative regulation of hippo signaling","Biological Process",0.790302022720975,0.866536837924375,1,0.835648996677269,"GO:0035331","11/4411","45/14261",11,"mark1/hipk2/LOC121901160/mark2b/wwc3/LOC121911428/ajuba/ppp2r1bb/LOC121903406/trip6/smurf1"
"7264","cell body membrane","Cellular Component",0.790302022720975,0.866536837924375,1,0.835648996677269,"GO:0044298","11/4411","45/14261",11,"myofl/cadm2b/atp1a3b/clstn1/atp2b2/ror1/unc5a/LOC121895967/LOC121887264/raph1a/gabra6b"
"7265","regulation of cardiac muscle cell proliferation","Biological Process",0.790302022720975,0.866536837924375,1,0.835648996677269,"GO:0060043","11/4411","45/14261",11,"fgfr1a/gja1b/tgfbr3/cited4a/tp73/gli1/tgfbr1b/notch1a/ncam1b/LOC121913625/fgfr2"
"7266","cysteine-type endopeptidase regulator activity involved in apoptotic process","Molecular Function",0.830108389958764,0.866721787179156,1,0.835648996677269,"GO:0043028","19/4411","74/14261",19,"ctsh/bcl2l1/rack1/LOC121889057/badb/dst/birc2/bcl10/apaf1/macf1a/serpinb1l3/LOC121906581/LOC121909487/lef1/LOC121906050/bcl2l13/LOC121898233/nod1/casp3a"
"7267","mitotic G1/S transition checkpoint signaling","Biological Process",0.830108389958764,0.866721787179156,1,0.835648996677269,"GO:0044819","19/4411","74/14261",19,"plk2b/LOC121896516/LOC121891252/LOC121894643/tp73/cdkn1bb/cdkn1a/cdkn1ba/cnot6l/arid3a/gadd45ab/LOC121891994/LOC121894026/ccnd1/chek2/plk3/mdm4/tp53/LOC121895611"
"7268","peptidase activator activity involved in apoptotic process","Molecular Function",0.80826343232827,0.86695735156341,1,0.835648996677269,"GO:0016505","14/4411","56/14261",14,"ctsh/rack1/LOC121889057/badb/bcl10/apaf1/LOC121906581/LOC121909487/ctsc/LOC121906050/bcl2l13/LOC121898233/nod1/casp3a"
"7269","androgen receptor signaling pathway","Biological Process",0.80826343232827,0.86695735156341,1,0.835648996677269,"GO:0030521","14/4411","56/14261",14,"LOC121911690/fhl2a/LOC121887586/rhoab/ncoa3/LOC121892319/LOC121912743/fkbp4/med1/LOC121912923/ccne1/LOC121900515/LOC121900834/ctnnb1"
"7270","acylglycerol homeostasis","Biological Process",0.80826343232827,0.86695735156341,1,0.835648996677269,"GO:0055090","14/4411","56/14261",14,"scd/adipor2/cpt2/adipor1a/angptl3/map2k1/pank2/gnmt/LOC121903267/LOC121881858/LOC121909094/xbp1/sesn2/slc27a4"
"7271","detection of stimulus involved in sensory perception","Biological Process",0.858332848490198,0.868132438299047,1,0.835648996677269,"GO:0050906","30/4411","113/14261",30,"gpc4/itga2.2/LOC121906205/kitb/aldh4a1/lxn/ptprq/serpine2/LOC121912552/cnga2b/atp2b2/LOC121900546/prkcaa/prdm12b/ca6/col11a1a/tnfb/myca/igf1/fkbp4/lamc1/tacr1a/gpc6a/cnga3a/pcare1/gnat2/atp8b1/LOC121896679/LOC121904493/ficd"
"7272","mitochondrial transmembrane transport","Biological Process",0.849084817799395,0.868969346786433,1,0.835648996677269,"GO:1990542","26/4411","99/14261",26,"LOC121889686/cpt1b/cpt1ab/cpt2/LOC121912908/slc1a3a/ucp2/slc25a15b/LOC121885465/LOC121904598/atp5fa1/LOC121886076/mcur1/mcu/micu1/LOC121900424/atp5f1c/grpel1/LOC121908153/LOC121912153/afg3l2/atp5po/LOC121889240/agk/timm23a/LOC121880683"
"7273","positive regulation of interleukin-1 production","Biological Process",0.820327065646603,0.869529724214327,1,0.835648996677269,"GO:0032732","17/4411","67/14261",17,"LOC121898953/LOC121889057/LOC121898195/LOC121908417/LOC121884632/LOC121909825/LOC121906581/LOC121909487/p2rx7/egr1/hk1/LOC121906050/si:cabz01093077.1/LOC121898233/hmgb1b/nod1/inavaa"
"7274","positive regulation of interleukin-6 production","Biological Process",0.820327065646603,0.869529724214327,1,0.835648996677269,"GO:0032755","17/4411","67/14261",17,"spon2b/LOC121898195/LOC121908417/trpv4/tnfb/f2rl1.2/LOC121909487/p2rx7/LOC121906050/si:cabz01093077.1/arhgef1a/zfp64/xbp1/hmgb1b/nod1/inavaa/tbc1d23"
"7275","vesicle docking","Biological Process",0.820327065646603,0.869529724214327,1,0.835648996677269,"GO:0048278","17/4411","67/14261",17,"LOC121891899/LOC121908502/cav1/caska/exoc6b/ykt6/LOC121899951/bves/exoc5/LOC121884808/tsnare1/stx12/stx5a/LOC121884852/stx6/uso1/vamp3"
"7276","cell cycle comprising mitosis without cytokinesis","Biological Process",0.760718524544254,0.870445204636446,1,0.835648996677269,"GO:0033301","8/4411","34/14261",8,"LOC121912416/dnm3b/si:ch211-230g15.5/klf6a/LOC121907258/ezh1/LOC121881346/LOC121907949"
"7277","R-SMAD binding","Molecular Function",0.760718524544254,0.870445204636446,1,0.835648996677269,"GO:0070412","8/4411","34/14261",8,"fosab/LOC121898953/ppm1aa/zeb2a/LOC121912743/LOC121894409/LOC121898530/smurf1"
"7278","mitotic spindle pole","Cellular Component",0.760718524544254,0.870445204636446,1,0.835648996677269,"GO:0097431","8/4411","34/14261",8,"LOC121899912/mapkbp1/LOC121886029/LOC121890459/spag5/kif11/stag2b/LOC121887059"
"7279","regulation of protein activation cascade","Biological Process",0.760718524544254,0.870445204636446,1,0.835648996677269,"GO:2000257","8/4411","34/14261",8,"LOC121899156/clu/cpn1/masp1/LOC121895215/f2/serping1/LOC121897782"
"7280","hormone-mediated signaling pathway","Biological Process",0.876053268588061,0.870555748589119,1,0.835648996677269,"GO:0009755","42/4411","155/14261",42,"LOC121911690/fhl2a/LOC121887586/LOC121897936/rhoab/src/ghra/LOC121894488/LOC121902402/bmp7b/adipor2/prlra/LOC121909754/LOC121894487/nup62l/adipor1a/nr3c2/nr1d1/rxrgb/LOC121886456/ncoa3/ghrb/LOC121892319/calcrla/LOC121912743/fkbp4/nedd4a/med1/ddx54/LOC121909298/thrb/LOC121912923/fshr/lef1/paqr8/rxfp1/ccne1/LOC121900515/wbp2/ppardb/LOC121900834/ctnnb1"
"7281","endosome organization","Biological Process",0.83679037699868,0.871287217242978,1,0.835648996677269,"GO:0007032","22/4411","85/14261",22,"atp6v1ab/LOC121884139/hook2/snx33/pi4k2b/LOC121913334/spast/vps37ba/mvb12a/pik3c3/rab5c/pi4k2a/hgs/tmem127/hook3/cc2d1a/mast3b/chmp1a/ist1/stx6/rab5ab/plekhj1"
"7282","regulation of interleukin-1 beta production","Biological Process",0.83679037699868,0.871287217242978,1,0.835648996677269,"GO:0032651","22/4411","85/14261",22,"LOC121898953/LOC121889057/LOC121898195/LOC121908417/LOC121884632/LOC121909825/LOC121885737/LOC121906581/LOC121909487/p2rx7/LOC121895860/egr1/hk1/arg2/LOC121906050/si:cabz01093077.1/LOC121898233/hmgb1b/nod1/inavaa/tnfaip3/errfi1a"
"7283","negative regulation of response to DNA damage stimulus","Biological Process",0.83679037699868,0.871287217242978,1,0.835648996677269,"GO:2001021","22/4411","85/14261",22,"clu/snai2/bcl2l1/cd44b/LOC121896516/LOC121891252/abl1/nedd8/rnf169/trip12/otub1b/abl2/terfa/mycbp2/dyrk3/hmga2/nae1/skp1/chek2/atad5a/LOC121911486/brd4"
"7284","protein lysine deacetylase activity","Molecular Function",0.791768260239938,0.872626373415829,1,0.835648996677269,"GO:0033558","12/4411","49/14261",12,"chd4a/brms1/chd4b/hdac11/arid4b/LOC121912626/hmg20b/mta2/sirt4/sin3aa/LOC121881306/mta3"
"7285","exocytic vesicle membrane","Cellular Component",0.828988135721303,0.873223391927359,1,0.835648996677269,"GO:0099501","20/4411","78/14261",20,"dbndd1/LOC121890872/syngr2a/vamp4/drd2a/rab5c/pi4k2a/slc2a3b/mctp1a/LOC121885966/sypl1/atp6v0a1b/rab35b/stx12/gria2b/syt9b/stx6/rab5ab/sema4c/dnm1l"
"7286","extracellular ligand-gated ion channel activity","Molecular Function",0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:0005230","15/4411","60/14261",15,"chrng/chrnb3a/chrnb1/chrne/chrna6/chrm5b/p2rx7/LOC121901682/p2rx5/LOC121882106/gria2b/LOC121905499/gabra6b/LOC121907117/LOC121912251"
"7287","positive regulation of histone methylation","Biological Process",0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:0031062","15/4411","60/14261",15,"LOC121895699/ezh1/dnmt1/prdm12b/pax7a/LOC121912923/myb/LOC121901427/xbp1/ctr9/chek2/nelfa/mtf2/rtf1/ctnnb1"
"7288",NA,NA,0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:0072413","15/4411","60/14261",15,"plk2b/LOC121896516/LOC121891252/LOC121894643/cdkn1bb/cdkn1a/cdkn1ba/cnot6l/arid3a/gadd45ab/LOC121894026/chek2/plk3/mdm4/tp53"
"7289",NA,NA,0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:1902402","15/4411","60/14261",15,"plk2b/LOC121896516/LOC121891252/LOC121894643/cdkn1bb/cdkn1a/cdkn1ba/cnot6l/arid3a/gadd45ab/LOC121894026/chek2/plk3/mdm4/tp53"
"7290",NA,NA,0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:1902403","15/4411","60/14261",15,"plk2b/LOC121896516/LOC121891252/LOC121894643/cdkn1bb/cdkn1a/cdkn1ba/cnot6l/arid3a/gadd45ab/LOC121894026/chek2/plk3/mdm4/tp53"
"7291","regulation of synaptic vesicle transport","Biological Process",0.80826343232827,0.873333330044155,1,0.835648996677269,"GO:1902803","15/4411","60/14261",15,"LOC121908502/LOC121882009/calm3a/bcl2l1/pfn2b/LOC121890414/LOC121896087/picalma/pink1/map2/rab3gap1/napab/rap1aa/rab5ab/dnm1l"
"7292","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","Molecular Function",0.860409460220417,0.874239724211732,1,0.835648996677269,"GO:0016810","33/4411","124/14261",33,"ampd1/oplah/afmid/apobec2a/dpysl2b/aspg/ddah1/chd4a/atic/cat/brms1/LOC121894488/dpysl3/mthfd1l/chd4b/LOC121894487/LOC121901093/hdac11/gls2a/arid4b/ndst2a/LOC121912626/sirt5/hmg20b/arg2/mta2/LOC121894747/sirt4/dars1/mthfd1b/LOC121881306/gls2b/mta3"
"7293","regulation of protein tyrosine kinase activity","Biological Process",0.860409460220417,0.874239724211732,1,0.835648996677269,"GO:0061097","33/4411","124/14261",33,"itgb3a/LOC121899291/cav1/LOC121899416/epha4l/aplp2/adam17a/sdc4/rack1/nck2a/appa/LOC121909303/efna1b/LOC121885542/LOC121884961/LOC121884453/lrp8/grm5a/psen1/psen2/LOC121907218/abi1a/dvl2/csf1rb/LOC121882603/efna5b/fbxw7/bdnf/ibtk/agrn/errfi1a/gprc5ba/dok7b"
"7294","mitotic cell cycle checkpoint signaling","Biological Process",0.883348013473519,0.874271909773162,1,0.835648996677269,"GO:0007093","50/4411","183/14261",50,"plk2b/cdkn2a/b/wee1/ier3/bcl2l1/tgfb1a/LOC121896516/LOC121891252/LOC121898715/LOC121894643/tp73/map2k2a/cdkn1bb/top2a/cdkn1a/cdkn1ba/ccng1/cnot6l/arid3a/gadd45ab/LOC121910394/LOC121884896/map2k1/hrasb/wnt9a/LOC121891994/LOC121894026/cenpe/terf1/ccnd1/msh6/top2b/msh2/hmga2/LOC121892094/nbn/nae1/wee2/klhl22/chek2/plk3/mdm4/tp53/cenpf/taok2a/rps6/LOC121908995/tprb/LOC121910177/LOC121895611"
"7295","regulation of interleukin-12 production","Biological Process",0.765723251679414,0.875405275856459,1,0.835648996677269,"GO:0032655","9/4411","38/14261",9,"LOC121881170/thbs1b/LOC121898195/LOC121908417/rela/il10/pibf1/LOC121882298/hmgb1b"
"7296","positive regulation of hippo signaling","Biological Process",0.765723251679414,0.875405275856459,1,0.835648996677269,"GO:0035332","9/4411","38/14261",9,"LOC121896914/arhgef7a/arhgef6/schip1/git2a/wwc3/LOC121881858/taok2a/LOC121882622"
"7297","heme metabolic process","Biological Process",0.765723251679414,0.875405275856459,1,0.835648996677269,"GO:0042168","9/4411","38/14261",9,"LOC121895901/hpxb/LOC121911701/LOC121887599/atp5if1a/alas1/iba57/hmox2a/nfe2l1b"
"7298","homeostasis of number of cells within a tissue","Biological Process",0.765723251679414,0.875405275856459,1,0.835648996677269,"GO:0048873","9/4411","38/14261",9,"LOC121909022/LOC121884668/rac3b/notch1a/exoc5/p2rx7/si:cabz01093077.1/kras/akt3a"
"7299","cellular response to virus","Biological Process",0.765723251679414,0.875405275856459,1,0.835648996677269,"GO:0098586","9/4411","38/14261",9,"bcl2l1/LOC121898195/badb/LOC121904353/foxk1/gbf1/rrp1/gsdmeb/gli2a"
"7300",NA,NA,0.819647424332894,0.875850765304759,1,0.835648996677269,"GO:0044783","18/4411","71/14261",18,"plk2b/LOC121896516/LOC121891252/LOC121894643/tp73/cdkn1bb/cdkn1a/cdkn1ba/cnot6l/arid3a/gadd45ab/LOC121891994/LOC121894026/ccnd1/chek2/plk3/mdm4/tp53"
"7301","acid secretion","Biological Process",0.819647424332894,0.875850765304759,1,0.835648996677269,"GO:0046717","18/4411","71/14261",18,"LOC121897842/pak1/slc1a5/si:dkey-63b1.1/gipc1/slc1a3a/drd2a/LOC121894572/gls2a/myo6a/cacna1ab/myca/LOC121881092/LOC121908418/LOC121912144/bdnf/gls2b/abcc3"
"7302","vesicle-mediated transport in synapse","Biological Process",0.904350693514149,0.877195893642921,1,0.835648996677269,"GO:0099003","80/4411","286/14261",80,"LOC121891899/LOC121908502/LOC121888899/LOC121897560/LOC121912416/dnm3b/llgl1/esyt2a/LOC121894670/dpysl2b/pip5k1ca/scamp2/hspa8b/LOC121908635/btbd8/twf1a/dync1h1/esyt2b/LOC121899311/LOC121896087/LOC121900032/caska/exoc6b/picalma/LOC121898715/slc25a4/syt10/LOC121910309/arf1/zdhhc13/ap3m2/mapk8ip3/LOC121900198/canx/cltca/rab5c/LOC121910394/arl2/hgs/eps15/rab3gap1/exoc5/scamp3/ndst2a/fgfr2/cacna1ab/ap3b1a/psen1/epn2/nrxn2b/p2rx7/ap3m1/LOC121912923/napab/snap29/efr3a/klc1b/LOC121897527/esyt1a/LOC121886995/LOC121912899/nrxn1a/LOC121911706/tsnare1/syt9b/stx5a/kiaa1109/LOC121886256/dnajc5ab/si:ch211-200p22.4/stx6/rhot1a/rab5ab/c2cd5/dnm1l/ap3s1/htt/ap3d1/ctnnb1/LOC121910100"
"7303","non-motile cilium","Cellular Component",0.878344076749797,0.877815947030806,1,0.835648996677269,"GO:0097730","47/4411","173/14261",47,"LOC121912730/glis2b/sept2/LOC121903668/sept7b/txn/LOC121913286/mapre2/dhrs3b/ptprk/cnga2b/LOC121908344/mapre1b/prph/kif3a/LOC121905520/prkcaa/drd2a/LOC121899951/gcat/ift20/LOC121885318/LOC121897193/zdhhc3a/ift172/pex6/kifap3a/pik3ca/pkd2/ahi1/LOC121898411/gnb1b/LOC121903650/cnga3a/pcare1/gnat2/map1b/cep89/LOC121900200/tiam1a/cfap410/myo3b/ift52/LOC121896679/LOC121908978/tbcc/ocrl"
"7304","DNA packaging complex","Cellular Component",0.793013178888114,0.878439249121578,1,0.835648996677269,"GO:0044815","13/4411","53/14261",13,"h3f3c/ezh1/ncapg/LOC121890762/LOC121899276/LOC121909887/cenpt/LOC121887425/LOC121910654/LOC121899958/ncapd3/ncapd2/smc2"
"7305","dorsal/ventral axis specification","Biological Process",0.858779896848787,0.880040612390312,1,0.835648996677269,"GO:0009950","34/4411","128/14261",34,"chrd/rgs12a/pip5k1ca/LOC121908635/dync1h1/LOC121896087/trak2/LOC121898715/cpeb1b/notch3/LOC121904174/LOC121910394/notch1a/LOC121905568/ube2ib/LOC121882400/cnpy2/g3bp2a/egfra/LOC121912923/LOC121894409/dvl2/lrp5/bmp2b/irak1/slc35b2/LOC121913823/LOC121888854/smad10a/LOC121882041/LOC121913273/nfe2l1b/raf1a/ctnnb1"
"7306","negative regulation of G1/S transition of mitotic cell cycle","Biological Process",0.858779896848787,0.880040612390312,1,0.835648996677269,"GO:2000134","34/4411","128/14261",34,"fhl1a/plk2b/cdkn2a/b/LOC121882850/LOC121896516/LOC121891252/LOC121909022/LOC121894643/LOC121908675/tp73/cdkn1bb/cdkn1a/cdkn1ba/klf4/cnot6l/arid3a/gadd45ab/smarca4a/ppp2r3b/dcun1d3/pkd2/LOC121891994/LOC121894026/egfra/ctdsp2/ccnd1/chek2/ctdspla/plk3/mdm4/tp53/kank2/cdk2ap2/LOC121895611"
"7307","regulation of adaptive immune response","Biological Process",0.862147661150155,0.880099824174156,1,0.835648996677269,"GO:0002819","36/4411","135/14261",36,"anxa1a/prkcq/hspa8b/tgfb1a/cd44b/LOC121908417/loxl3b/si:ch73-22o12.1/smad7/adcy7/bcl6aa/il10/LOC121909219/tnfb/trpm4a/tap2a/foxo3b/LOC121909487/rc3h2/hpxb/p2rx7/dusp22b/LOC121906050/LOC121912553/LOC121895215/si:cabz01093077.1/msh6/pnp5a/msh2/irf1b/LOC121909299/hmgb1b/atad5a/tnfaip3/supt6h/LOC121910100"
"7308","NADH dehydrogenase (ubiquinone) activity","Molecular Function",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0008137","10/4411","42/14261",10,"LOC121892063/ND1/ndufa10/ndufb5/ndufa9a/ndufs3/ndufv3/ndufa4b/ndufv1/ndufs2"
"7309","protein palmitoylation","Biological Process",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0018345","10/4411","42/14261",10,"LOC121913286/ctnnd1/golga7ba/zdhhc13/zdhhc5a/zdhhc6/zdhhc3a/zdhhc8b/LOC121896162/zdhhc7"
"7310","oocyte karyosome formation","Biological Process",0.769774697455495,0.880378978301045,1,0.835648996677269,"GO:0030717","10/4411","42/14261",10,"spire1a/tec/nup62l/qrsl1/vrk1/banf1/chek2/clk4a/nup155/pds5b"
