"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"6383","brain segmentation","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0035284","4/4888","12/13751",4,"mafba/tcf7l1b/wnt1/LOC121913726"
"6384","entry of bacterium into host cell","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0035635","4/4888","12/13751",4,"ctnnd1/met/src/LOC121912923"
"6385","positive regulation of cell fate specification","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0042660","4/4888","12/13751",4,"sox4a/notch1a/LOC121900498/pbx1a"
"6386","sperm ejaculation","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0042713","4/4888","12/13751",4,"dnm3b/oxtrb/avpr1aa/LOC121892016"
"6387","positive regulation of vascular permeability","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0043117","4/4888","12/13751",4,"tgfb1a/vegfab/LOC121906087/LOC121899294"
"6388","keratinocyte proliferation","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0043616","4/4888","12/13751",4,"fsta/ptch1/LOC121908571/tp63"
"6389","adhesion of symbiont to host cell","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0044650","4/4888","12/13751",4,"si:ch73-22o12.1/gas6/inhbb/cd81a"
"6390","positive regulation by host of viral genome replication","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0044829","4/4888","12/13751",4,"rack1/nucks1a/hspa8b/LOC121894388"
"6391","positive regulation of natural killer cell mediated cytotoxicity","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0045954","4/4888","12/13751",4,"si:ch73-22o12.1/lamp1a/stat5a/LOC121886841"
"6392","deoxyribose phosphate biosynthetic process","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0046385","4/4888","12/13751",4,"tyms/adka/guk1a/cmpk"
"6393","calcium-independent phospholipase A2 activity","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0047499","4/4888","12/13751",4,"LOC121897842/pla2g7/pla2g15/ddhd1a"
"6394","3',5'-cyclic-GMP phosphodiesterase activity","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0047555","4/4888","12/13751",4,"pde5ab/LOC121899294/pde3b/pde6d"
"6395","peripheral nervous system neuron axonogenesis","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0048936","4/4888","12/13751",4,"dcc/notch1a/sema3d/trim9"
"6396","positive regulation of hair follicle development","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0051798","4/4888","12/13751",4,"fsta/tnfb/hpse/tgfb2"
"6397","negative regulation of synaptic transmission, glutamatergic","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0051967","4/4888","12/13751",4,"drd2a/LOC121889062/LOC121910844/LOC121882106"
"6398","prostate glandular acinus development","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0060525","4/4888","12/13751",4,"notch1a/igf1/tp63/wdr77"
"6399","endocardial cell differentiation","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0060956","4/4888","12/13751",4,"notch1a/LOC121907292/LOC121903552/LOC121896730"
"6400","armadillo repeat domain binding","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0070016","4/4888","12/13751",4,"LOC121906883/strn3/ctnnbip1/lef1"
"6401","oligosaccharide binding","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0070492","4/4888","12/13751",4,"LOC121908664/LOC121898195/LOC121900435/loxl2b"
"6402","endocytic vesicle lumen","Cellular Component",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0071682","4/4888","12/13751",4,"hpxb/calr/apoeb/LOC121909298"
"6403","protein phosphatase activator activity","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0072542","4/4888","12/13751",4,"b3gat3/calm3a/LOC121882009/ppp2r5eb"
"6404","positive regulation of protein homodimerization activity","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0090073","4/4888","12/13751",4,"traf4a/LOC121903811/LOC121901056/LOC121896471"
"6405","cation-transporting ATPase complex","Cellular Component",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0090533","4/4888","12/13751",4,"atp1a2a/atp1a3a/slc9a1a/atp1a3b"
"6406","cysteine-type endopeptidase activity involved in execution phase of apoptosis","Molecular Function",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:0097200","4/4888","12/13751",4,"casp10/casp3a/LOC121902024/LOC121911775"
"6407","positive regulation of neuromuscular synaptic transmission","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1900075","4/4888","12/13751",4,"spast/rapsn/foxo3b/insra"
"6408","positive regulation of glutamate receptor signaling pathway","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1900451","4/4888","12/13751",4,"LOC121908502/pink1/adrb2a/ephb2b"
"6409","positive regulation of mitochondrial membrane permeability involved in apoptotic process","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1902110","4/4888","12/13751",4,"badb/rhot1a/bnip4/bloc1s2"
"6410","response to fluoride","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1902617","4/4888","12/13751",4,"fis1/LOC121901076/foxo1a/sirt1"
"6411","positive regulation of oxidative phosphorylation","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1903862","4/4888","12/13751",4,"pink1/lrpprc/ccnb1/cdk1"
"6412","negative regulation of ERAD pathway","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1904293","4/4888","12/13751",4,"os9/derl2/sgta/usp14"
"6413","beta-catenin-TCF complex","Cellular Component",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:1990907","4/4888","12/13751",4,"LOC121903727/bcl9/lef1/LOC121912923"
"6414","positive regulation of mesoderm development","Biological Process",0.937738679759956,0.66806523858078,0.914813999135483,0.770983663646964,"GO:2000382","4/4888","12/13751",4,"sox4a/notch1a/LOC121900498/pbx1a"
"6415","negative regulation of I-kappaB kinase/NF-kappaB signaling","Biological Process",0.949917104172423,0.668964809167296,0.915186820056344,0.771297868326517,"GO:0043124","26/4888","77/13751",26,"LOC121889057/ppm1aa/abl1/LOC121903474/mapkbp1/tnip1/nlrx1/tank/tnfaip3/otud7a/ccdc22/roraa/LOC121881055/stat1a/ripk1l/rhoab/LOC121892195/nkiras2/LOC121909487/LOC121900629/LOC121882703/riok3/trim59/dnaja3a/card19/sirt1"
"6416","intrinsic component of mitochondrial membrane","Cellular Component",0.949917104172423,0.668964809167296,0.915186820056344,0.771297868326517,"GO:0098573","26/4888","77/13751",26,"fis1/mgarpa/pink1/rhot1a/oxa1l/abcb6a/LOC121900424/immt/LOC121901837/mcu/LOC121889686/mffa/chchd3a/LOC121893967/afg3l2/l2hgdh/slc25a4/apool/bnip4/spg7/ppox/abcb10/LOC121901076/LOC121885465/slc25a44a/tmem11"
"6417","nucleotide-excision repair, DNA incision","Biological Process",0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0033683","12/4888","36/13751",12,"parp1/pold4/rpa3/pold2/ercc3/rfc1/pold1/pcna/cul4b/ogg1/rpa2/rpa1"
"6418",NA,NA,0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0042108","12/4888","36/13751",12,"rela/LOC121881170/prkcq/card11/LOC121894304/cd276/tnfb/LOC121909825/bcl10/egr1/stat5a/LOC121886841"
"6419","DNA-templated DNA replication maintenance of fidelity","Biological Process",0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0045005","12/4888","36/13751",12,"nucks1a/pold1/rfwd3/pole/LOC121892094/pcna/tonsl/mms22l/cdk9/primpol/blm/n4bp2l2"
"6420","dopamine receptor binding","Molecular Function",0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0050780","12/4888","36/13751",12,"palm1a/LOC121912416/LOC121888930/LOC121887238/ptger1a/LOC121884384/agtr1b/cav1/atp1a3a/ppp1r1b/vps35/atp1a3b"
"6421","chromosome separation","Biological Process",0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0051304","12/4888","36/13751",12,"LOC121889333/rack1/ppp1r2/ncapd3/ncapd2/mcm5/ncaph2/top2a/ncaph/bub1/mlh1/smc4"
"6422","regulation of fertilization","Biological Process",0.937738679759956,0.669171098531463,0.915186820056344,0.771297868326517,"GO:0080154","12/4888","36/13751",12,"LOC121900032/b4galt1l/LOC121900198/rab41/LOC121885642/dst/cnnm2b/rab6ba/macf1a/LOC121904684/LOC121885584/LOC121908160"
"6423","oocyte maturation","Biological Process",0.937738679759956,0.671071284437098,0.917214299908345,0.773006580530029,"GO:0001556","13/4888","39/13751",13,"epha4l/rps6ka2/foxo3b/epha3/fbxo5/pkmyt1/ccnb1/LOC121899294/cdk1/ephb2b/n4bp2l2/mkln1/washc5"
"6424","integral component of mitochondrial inner membrane","Cellular Component",0.937738679759956,0.671071284437098,0.917214299908345,0.773006580530029,"GO:0031305","13/4888","39/13751",13,"immt/LOC121901837/mcu/LOC121889686/chchd3a/LOC121893967/afg3l2/l2hgdh/apool/spg7/ppox/LOC121885465/tmem11"
"6425","carbohydrate transmembrane transport","Biological Process",0.937738679759956,0.671071284437098,0.917214299908345,0.773006580530029,"GO:0034219","13/4888","39/13751",13,"ednraa/slc2a3b/tsc1a/LOC121888909/slc2a1b/slc2a12/slc2a10/LOC121882913/LOC121894710/insb/sort1b/sesn2/slc26a5"
"6426","regulation of leukocyte degranulation","Biological Process",0.937738679759956,0.671071284437098,0.917214299908345,0.773006580530029,"GO:0043300","13/4888","39/13751",13,"itgb2/f2rl1.2/vamp8/lamp1a/gata2a/LOC121886469/stxbp2/gab2/rabgef1/LOC121898195/foxf1/abr/si:dkey-91m11.5"
"6427","disulfide oxidoreductase activity","Molecular Function",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:0015036","14/4888","42/13751",14,"tmx1/ero1a/ccs/nxn/LOC121903668/txnrd3/txn/dnajc10/pck1/enox2/glrx/pdia3/ifi30/txnrd2.2"
"6428","response to insecticide","Biological Process",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:0017085","14/4888","42/13751",14,"LOC121901682/scn1laa/LOC121894610/star/esr2b/hsf2/neflb/inhbb/ccnb1/vps35/esr2a/LOC121907630/kif1b/sirt1"
"6429","neuronal cell body membrane","Cellular Component",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:0032809","14/4888","42/13751",14,"cadm2b/clstn1/myofl/insra/gabra6b/adrb2a/unc5a/kcnc2/LOC121896077/atp1a3a/l1cama/LOC121895767/LOC121887264/atp1a3b"
"6430","cell body membrane","Cellular Component",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:0044298","14/4888","42/13751",14,"cadm2b/clstn1/myofl/insra/gabra6b/adrb2a/unc5a/kcnc2/LOC121896077/atp1a3a/l1cama/LOC121895767/LOC121887264/atp1a3b"
"6431","regulation of dauer larval development","Biological Process",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:0061065","14/4888","42/13751",14,"rgma/rgmd/ptenb/foxo3b/mstnb/LOC121892016/insra/LOC121907378/prkaa2/LOC121894042/stk11/furina/rgmb/LOC121894132"
"6432","positive regulation of clathrin-dependent endocytosis","Biological Process",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:2000370","14/4888","42/13751",14,"fnbp1l/LOC121882862/prkcaa/dab2/wasf3b/wasf1/cyfip1/LOC121896087/LOC121912416/picalma/hip1rb/picalmb/LOC121885302/abi1a"
"6433","positive regulation of apoptotic cell clearance","Biological Process",0.937738679759956,0.673055889366289,0.918925831852031,0.774449019287677,"GO:2000427","14/4888","42/13751",14,"itga5/itgav/pik3c3/elmo1/itga8/LOC121909672/LOC121906004/stim1a/abca7/rac3b/jph2/stim2b/gsk3ba/abi1a"
"6434","regulation of gliogenesis","Biological Process",0.958124303232999,0.673498619954917,0.919387376292204,0.774837998056865,"GO:0014013","47/4888","138/13751",47,"LOC121900476/cdkn2a/b/rela/pparg/epha4l/LOC121909171/LOC121906858/wdr1/LOC121898374/pitx3/dab1a/notch1a/prkci/LOC121889601/ntf3/LOC121892330/idh2/wwc3/her6/ldlra/dusp10/mycn/LOC121883610/rheb/abcc8/atf5a/LOC121905968/ldlrb/tnfrsf21/tert/igf1/bmp4/LOC121895747/LOC121881849/f2/LOC121892156/tp73/bmp2b/clcf1/LOC121908280/flt1/prpf19/cdk1/kdm4aa/fbxw7/LOC121912923/appa"
"6435","regulation of translational initiation","Biological Process",0.949036736142606,0.674280704670376,0.92031195479719,0.775617211015759,"GO:0006446","28/4888","83/13751",28,"paip2b/LOC121898492/LOC121911051/impact/LOC121891953/nck2a/LOC121903950/eif4ebp3l/tnfb/mettl3/gle1/eif4ebp2/LOC121889134/eif4a2/raraa/eif5b/eif2s1b/tprb/eif2ak1/LOC121895573/LOC121901979/khdrbs1b/eif3s10/eif4h/eif4ba/ctif/eif4g2b/eif3jb"
"6436","positive regulation of cytokine-mediated signaling pathway","Biological Process",0.937738679759956,0.675099405041218,0.920713986720034,0.775956034038877,"GO:0001961","15/4888","45/13751",15,"gas6/LOC121899214/LOC121908417/adam17a/hif1aa/hpxb/trim44/LOC121898233/LOC121903811/LOC121906581/hspa1b/LOC121898715/nlrc5/supt5h/LOC121910394"
"6437","potassium channel regulator activity","Molecular Function",0.937738679759956,0.675099405041218,0.920713986720034,0.775956034038877,"GO:0015459","15/4888","45/13751",15,"drd2a/ensab/flna/wnk1b/LOC121888433/lrrc38b/chp1/LOC121894579/adrb2a/nedd4l/cav1/LOC121890392/kcnab1b/sgk3/LOC121897887"
"6438","P-type ion transporter activity","Molecular Function",0.937738679759956,0.675099405041218,0.920713986720034,0.775956034038877,"GO:0015662","15/4888","45/13751",15,"atp2a1/atp2a1l/LOC121903229/atp1a2a/abcc4/atp1a3a/atp2a3/atp13a1/LOC121908896/atp6v1c1b/atp7a/LOC121905909/atp1a3b/atp6v1e1b/atp6v0b"
"6439","rhabdomere","Cellular Component",0.937738679759956,0.675099405041218,0.920713986720034,0.775956034038877,"GO:0016028","15/4888","45/13751",15,"prkcaa/mob2a/pip5k1ca/LOC121885318/LOC121903229/trpc1/LOC121913823/rac3b/exoc2/cdc42l/myo5aa/gna11b/LOC121895366/fkbp4/LOC121885317"
"6440","manganese ion binding","Molecular Function",0.937738679759956,0.675099405041218,0.920713986720034,0.775956034038877,"GO:0030145","15/4888","45/13751",15,"prkacab/b4galt1l/abl1/LOC121888854/glulb/LOC121882041/pck1/adprm/galnt2/me1/fen1/adcy2a/fam20cb/extl2/primpol"
"6441","detection of light stimulus","Biological Process",0.95404717853839,0.676427566784119,0.922095812364569,0.77712060410334,"GO:0009583","39/4888","115/13751",39,"LOC121909602/prkcaa/nr2e3/cds1/vdac3/LOC121906205/plpp1a/slc8a1b/dgki/pip5k1ca/LOC121885318/LOC121907457/rab41/gnat2/LOC121903229/trpc1/atp8a2/kcna4/vdac2/LOC121913823/ficd/cerk/rab6ba/LOC121908202/LOC121908135/eys/gna11b/sema5a/cnga3a/zgc:56235/lamc1/fkbp4/LOC121890392/opn5/rcvrna/efr3a/pde6d/LOC121885317/dctn2"
"6442","lipoprotein metabolic process","Biological Process",0.95404717853839,0.676427566784119,0.922095812364569,0.77712060410334,"GO:0042157","39/4888","115/13751",39,"ppm1aa/notum1b/ctnnd1/pik3c3/atg4c/zdhhc8b/notum1a/atg4b/pigc/LOC121913286/abhd17b/ldlra/pigk/zdhhc7/abhd12/golga7ba/lypla2/ldlrb/pign/zdhhc18b/pigq/wipi2/wipi1/atg16l1/nmt2/zdhhc3a/lcat/pigs/LOC121894080/insb/LOC121910903/pgap2/lypla1/nmt1a/selenok/LOC121883588/apoeb/abhd17c/appa"
"6443","membrane lipid biosynthetic process","Biological Process",0.95404717853839,0.676427566784119,0.922095812364569,0.77712060410334,"GO:0046467","39/4888","115/13751",39,"LOC121884996/b3gnt5b/LOC121885219/plpp2b/ppm1la/acer2/sgpl1/plpp1a/pigc/cers1/st8sia6/pigk/LOC121880811/LOC121898440/st3gal4/pign/pigq/aldh3b1/b3galt4/cers5/ugcg/elovl6/elovl1b/LOC121886820/p2rx1/pigs/p2rx7/st6galnac5a/fa2h/prkd2/pgap2/hacd1/smpd2b/LOC121894388/smpd4/sptlc1/LOC121886223/smpd1/gba"
"6444","hydro-lyase activity","Molecular Function",0.937738679759956,0.677182978182702,0.922695950570691,0.777626386429897,"GO:0016836","16/4888","48/13751",16,"LOC121904145/aco1/eno3/naxd/auh/LOC121884057/eno1b/aco2/ca6/alad/echs1/ca8/hacd1/sdsl/ireb2/hadhab"
"6445","positive regulation of chemokine production","Biological Process",0.937738679759956,0.677182978182702,0.922695950570691,0.777626386429897,"GO:0032722","16/4888","48/13751",16,"LOC121910722/LOC121905341/LOC121908417/LOC121894304/tnfb/adam17a/hif1aa/mcoln2/csf1rb/hmgb1b/LOC121898195/LOC121909825/LOC121901722/LOC121909487/egr1/selenok"
"6446","regulation of transcription elongation from RNA polymerase II promoter","Biological Process",0.937738679759956,0.677182978182702,0.922695950570691,0.777626386429897,"GO:0034243","16/4888","48/13751",16,"map2k1/LOC121881309/nelfa/dab2/supt16h/mef2aa/LOC121906883/brd2b/paf1/eloa/nelfb/supt5h/supt6h/LOC121907187/brd4/ctr9"
"6447","regulation of receptor signaling pathway via JAK-STAT","Biological Process",0.957274902254955,0.678526092274239,0.924382607173049,0.77904786083653,"GO:0046425","49/4888","144/13751",49,"stat3/ghra/cdk4/ccnd2a/dcn/socs3a/bgnb/inpp5f/cdk6/dab1a/notch1a/igf2bp3/jak2a/her6/ptger4b/flrt3/si:dkey-87k14.1/crlf3/LOC121900515/prdx4/LOC121895516/hpxb/csf1rb/ubap2l/stap2a/igf2bp1/cdk2/agtr1b/igf1/cav1/LOC121881849/f2/LOC121901722/LOC121904174/ghrb/ptpn1/clcf1/pibf1/LOC121882210/prlra/LOC121892375/fyna/ubap2a/supt5h/leprotl1/akr1b1.2/tnfrsf1a/traf3ip1/LOC121885142"
"6448","ATPase complex","Cellular Component",0.953632555688091,0.678968593039576,0.924566230449533,0.779202614203409,"GO:1904949","40/4888","118/13751",40,"abca2/ctbp2l/LOC121911661/LOC121901487/actb1/anp32e/mta2/chd5/znhit1/abcb6a/brd8b/LOC121905566/atp1a2a/LOC121882043/brd8a/atad5a/abcb8/top2a/ino80b/rereb/atp1a3a/LOC121881849/chd4b/ing3/sall1a/dpf3/gatad2ab/chd3/slc9a1a/atp1a3b/chd4a/ruvbl1/arid1ab/LOC121909807/yy1b/uchl5/baz1a/smarca2/LOC121885998/ino80"
"6449","regulation of leukocyte mediated cytotoxicity","Biological Process",0.937738679759956,0.679292483785818,0.924566230449533,0.779202614203409,"GO:0001910","17/4888","51/13751",17,"si:ch73-22o12.1/LOC121909219/f2rl1.2/lamp1a/LOC121909299/LOC121888930/LOC121888564/tap2a/LOC121905611/LOC121898195/LOC121905612/p2rx7/hspa8b/pnp5a/LOC121896709/stat5a/LOC121886841"
"6450","innate immune response activating cell surface receptor signaling pathway","Biological Process",0.937738679759956,0.679292483785818,0.924566230449533,0.779202614203409,"GO:0002220","17/4888","51/13751",17,"pak1/prkacab/rela/card11/plcg2/tab3/LOC121911546/src/relb/LOC121909731/bcl10/pak2b/hrasb/fyna/ikbkb/crebbpa/nfkb1"
"6451","peroxisomal membrane","Cellular Component",0.937738679759956,0.679292483785818,0.924566230449533,0.779202614203409,"GO:0005778","17/4888","51/13751",17,"LOC121897842/fis1/LOC121902402/LOC121901711/pex6/LOC121885218/LOC121898440/abcd3a/pex1/cav1/abcd1/LOC121890470/far1/agps/pxmp4/pex19/LOC121904676"
"6452","microbody membrane","Cellular Component",0.937738679759956,0.679292483785818,0.924566230449533,0.779202614203409,"GO:0031903","17/4888","51/13751",17,"LOC121897842/fis1/LOC121902402/LOC121901711/pex6/LOC121885218/LOC121898440/abcd3a/pex1/cav1/abcd1/LOC121890470/far1/agps/pxmp4/pex19/LOC121904676"
"6453","modulation of excitatory postsynaptic potential","Biological Process",0.937738679759956,0.679292483785818,0.924566230449533,0.779202614203409,"GO:0098815","17/4888","51/13751",17,"dbn1/wnt7aa/ptenb/LOC121894610/adrb2a/LOC121911346/ssh1a/s1pr2/nrxn1a/LOC121912583/cbln1/dvl1a/baiap2a/mtmr2/gsk3ba/lrrk2/appa"
"6454","positive regulation of NF-kappaB transcription factor activity","Biological Process",0.95687620383669,0.680978394733081,0.926717266957026,0.78101545704223,"GO:0051092","50/4888","147/13751",50,"capn3b/rela/itgb2/tgfbr3/adam8a/prkcq/tgfb1a/clu/card11/tnfrsf11a/prkci/psma6a/LOC121908417/nod1/LOC121898567/tnfb/tab3/LOC121911546/LOC121908400/mid2/si:ch211-45c16.2/lrrfip1a/cd36/LOC121898195/LOC121898233/trim13/sae1/LOC121903811/bcl10/LOC121906581/LOC121895172/ripk1l/LOC121885781/trim62.1/hspa1b/camk2a/alk/insb/LOC121885780/prkd2/rps6ka4/LOC121909487/LOC121896709/ikbkb/irak1/LOC121912066/pidd1/nfkb1/clocka/appa"
"6455","negative regulation of intracellular transport","Biological Process",0.947931491496478,0.681895262374246,0.927821237712317,0.781945857558922,"GO:0032387","31/4888","92/13751",31,"gas6/sar1ab/nkd1/angpt1/rps6ka2/vps53/LOC121903668/LOC121888435/txn/insra/chp1/os9/rabgef1/inpp5ka/cd36/LOC121898195/braf/foxf1/rangap1a/LOC121905983/nfat5b/prkd2/nup88/derl2/tprb/LOC121901427/sik3/vps51/lrrk2/LOC121890414/insig1"
"6456","positive regulation of anion transport","Biological Process",0.937738679759956,0.683549010907838,0.92978333015387,0.783599462794995,"GO:1903793","19/4888","57/13751",19,"dpysl2b/slc6a1a/tnfrsf11a/nr3c1/avpr1aa/arl6ip1/si:ch1073-184j22.1/slc38a3b/dpysl2a/LOC121894503/atp8a2/abca7/LOC121905190/LOC121910844/p2rx7/psen1/aifm1/rab3gap1/apoeb"
"6457","regulation of neuron migration","Biological Process",0.937738679759956,0.683549010907838,0.92978333015387,0.783599462794995,"GO:2001222","19/4888","57/13751",19,"stat3/plaa/flna/mapk8a/sema3ab/unc5db/tnn/kif26ba/igsf10/si:dkey-87k14.1/LOC121904614/rapgef2b/adam17a/mapk8b/LOC121892375/furina/ryk/zswim6/gsk3ba"
"6458","negative regulation of synapse assembly","Biological Process",0.947609613231114,0.684345478304717,0.930722566731237,0.784391029231597,"GO:0051964","32/4888","95/13751",32,"igdcc4/nanos1/fnbp1l/LOC121900032/spast/abl1/LOC121908729/LOC121900198/LOC121893956/LOC121910107/mob2a/acsl3a/nipa2/LOC121898919/slit1a/LOC121884384/itga4/anapc2/robo2/akt2/LOC121892101/ccny/LOC121908160/ppp1r9ala/akt1/LOC121882496/akt3a/LOC121885302/enah/acsl3b/LOC121913273/gsk3ba"
"6459","response to amino acid starvation","Biological Process",0.937738679759957,0.685681557411106,0.932367532512656,0.785777367597572,"GO:1990928","20/4888","60/13751",20,"rragcb/mapk8a/atf3/bmt2/rragca/impact/LOC121903950/foxo3b/sesn1/mapk8b/sh3glb1a/ucp2/hnrnpl/sesn2/mapk3/eif2s1b/nfkb1/larp1/gcn1/LOC121898580"
"6460",NA,NA,0.956125712696426,0.685767307301806,0.932367532512656,0.785777367597572,"GO:0001085","52/4888","153/13751",52,"tead1b/stat3/LOC121906230/spen/hipk2/xbp1/cited4a/hivep1/tp53/tbx18/isl2b/mta2/fosab/hdac4/mef2aa/arnt/LOC121898953/gata2a/tead1a/hif1aa/bhlhe40/tcerg1b/LOC121907912/srfb/rereb/mkxa/LOC121881849/sin3aa/LOC121892156/chd4b/LOC121890628/sall1a/bhlhe41/asf1bb/lpin1b/dmap1/ube2ib/LOC121883946/ldb2a/nfatc1/LOC121882314/ctdp1/chd4a/ruvbl1/ifrd1/LOC121901926/rnf4/setd3/crebbpa/LOC121912923/ncor1/gsk3ba"
"6461","serine/threonine protein kinase complex","Cellular Component",0.947307441798323,0.686754596076445,0.933565333127908,0.786786845707371,"GO:1902554","33/4888","98/13751",33,"phka1a/cdk4/ccnd2a/phka2/LOC121898947/phkb/ccnl1a/LOC121908729/cdk6/ulk2/tgfbr2b/LOC121907292/LOC121892016/LOC121911546/ercc3/LOC121907378/cdk2/ccna2/atg101/pcna/ccny/ccnb1/LOC121883584/zgc:86839/si:dkeyp-92c9.2/cdk9/cdk1/prkd2/LOC121909487/cks1b/ikbkb/LOC121907187/brd4"
"6462","endosome to lysosome transport","Biological Process",0.937738679759956,0.687809990037669,0.934710682732609,0.787752119342474,"GO:0008333","21/4888","63/13751",21,"LOC121891244/hook2/LOC121912580/snx27b/arl8ba/mtm1/LOC121908419/vipas39/adrb2a/LOC121882938/vps39/rab12/sort1b/vps33a/vps18/trak2/LOC121894034/snx27a/m6pr/vps16/clec16a"
"6463","L-alpha-amino acid transmembrane transport","Biological Process",0.937738679759956,0.687809990037669,0.934710682732609,0.787752119342474,"GO:1902475","21/4888","63/13751",21,"slc1a3a/LOC121907610/slc3a2a/slc7a10a/slc43a1b/si:ch73-267c23.10/slc7a11/slc38a3b/slc25a18/LOC121894503/slc6a9/slc1a5/LOC121895672/slc1a4/LOC121908418/slc25a15b/slc66a1/LOC121908406/LOC121898365/slc7a3a/LOC121906422"
"6464","hexosyltransferase activity","Molecular Function",0.955772115909186,0.688106543644368,0.934969024261833,0.78796984349062,"GO:0016758","53/4888","156/13751",53,"hexb/LOC121910885/LOC121881793/plod3/plod2/LOC121884996/LOC121907641/LOC121908570/b4galt1l/LOC121887334/lfng/LOC121887706/b3gnt5b/b3gat3/LOC121887782/chsy1/csgalnact2/LOC121901253/gys1/gbe1b/mgat3b/pomt2/pofut1/galnt7/alg3/galnt14/csgalnact1a/LOC121901260/galnt2/b3galt4/eogt/mgat5/ugcg/ccdc126/LOC121906919/b4gat1/pygl/ugt5d1/LOC121881064/LOC121912683/LOC121912899/LOC121901833/LOC121906861/hyal1/LOC121908505/LOC121904680/LOC121896625/extl2/alg5/stt3a/LOC121901427/chpfa/galnt12"
"6465","membrane lipid metabolic process","Biological Process",0.958348321073362,0.688757777675311,0.935709135548686,0.788593591828516,"GO:0006643","62/4888","182/13751",62,"hexb/notum1b/pnpla7b/LOC121884996/gba2/b3gnt5b/LOC121885219/plpp2b/aldh5a1/notum1a/ppm1la/LOC121909787/acer2/gla/sgpl1/plpp1a/pigc/asah1b/cers1/ctsa/st8sia6/pigk/pla2g15/LOC121880811/LOC121898440/nsmaf/ormdl2/st3gal4/gba3/pign/pigq/aldh3b1/b3galt4/LOC121885684/cerk/pgap3/cers5/ugcg/elovl6/elovl1b/ormdl3/LOC121886820/p2rx1/neu4/pigs/p2rx7/LOC121888040/st6galnac5a/fa2h/pnpla7a/prkd2/LOC121910367/pgap2/hacd1/smpd2b/LOC121894388/smpd4/galcb/sptlc1/LOC121886223/smpd1/gba"
